driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,Xin,Yin,Xout,Yout
,,,-981.3142206,4.679313358,-976.9375267,-4.312046425
,,,-981.2061644,4.731906807,-976.829786,-4.259606533
,,,-981.0980368,4.784528278,-976.7221113,-4.207205476
,,,-980.9900178,4.837093472,-976.6143255,-4.154753799
,,,-980.8818727,4.889712858,-976.50666,-4.102367771
,,,-980.7738864,4.942252606,-976.398834,-4.049906005
,,,-980.6657289,4.994868243,-976.2911732,-3.997532002
,,,-980.5577707,5.047385535,-976.1833122,-3.945062037
,,,-980.4496038,5.099996742,-976.0756538,-3.892698146
,,,-980.3416671,5.15249527,-975.9677647,-3.840222768
,,,-980.2334665,5.205113726,-975.8601329,-3.787880926
,,,-980.1255503,5.257593881,-975.7522166,-3.735400784
,,,-980.0172966,5.310228226,-975.6446302,-3.6830909
,,,-979.9093744,5.362701304,-975.5367121,-3.630619799
,,,-979.8011193,5.415326415,-975.4291193,-3.578316684
,,,-979.6931624,5.467805571,-975.3212274,-3.525869121
,,,-979.5849121,5.520417804,-975.2136216,-3.473570165
,,,-979.4769158,5.572904528,-975.10576,-3.421148875
,,,-979.3686965,5.62549116,-974.9981149,-3.368841337
,,,-979.2606642,5.677983934,-974.8902804,-3.316444631
,,,-979.1524899,5.730538651,-974.7825824,-3.264121357
,,,-979.0444299,5.783034177,-974.6747671,-3.211744714
,,,-978.9362969,5.835559421,-974.5670204,-3.159407111
,,,-978.828214,5.888056165,-974.4592204,-3.10704775
,,,-978.720118,5.940554727,-974.3514299,-3.054697588
,,,-978.6120164,5.993051362,-974.2436413,-3.002352968
,,,-978.5039484,6.045528033,-974.1358163,-2.949994261
,,,-978.3958256,6.098026192,-974.028042,-2.897665366
,,,-978.2877806,6.150483703,-973.9201877,-2.845300446
,,,-978.1796327,6.20298537,-973.8124317,-2.792989046
,,,-978.07161,6.255424198,-973.7045491,-2.740618214
,,,-977.9634377,6.307929187,-973.5968108,-2.68832392
,,,-977.8554363,6.360349862,-973.4889007,-2.635947547
,,,-977.7472393,6.412858393,-973.3811805,-2.583670433
,,,-977.6392572,6.465261909,-973.2732449,-2.531289467
,,,-977.531018,6.517782011,-973.16556,-2.479038347
,,,-977.4230559,6.570167623,-973.0575979,-2.42665274
,,,-977.3147596,6.622705596,-972.9499625,-2.374435405
,,,-977.2067917,6.675084187,-972.8419985,-2.322058737
,,,-977.0984896,6.727615021,-972.7343611,-2.269850319
,,,-976.9904868,6.779999705,-972.6264235,-2.217497264
,,,-976.8821864,6.832519028,-972.518776,-2.165294578
,,,-976.7741435,6.884911477,-972.4108694,-2.112968234
,,,-976.6658863,6.937399535,-972.3031706,-2.060750958
,,,-976.5578111,6.989796507,-972.1952876,-2.008447154
,,,-976.4496217,7.042242653,-972.0875139,-1.956202552
,,,-976.3415321,7.094637248,-971.9796379,-1.903911479
,,,-976.2334018,7.14704726,-971.8717993,-1.851642863
,,,-976.1253093,7.199435792,-971.7639204,-1.799357859
,,,-976.0172266,7.251816706,-971.6560294,-1.747069868
,,,-975.9091404,7.304196397,-971.5481396,-1.69478534
,,,-975.8010702,7.356565947,-971.4402321,-1.642494607
,,,-975.6929632,7.408949858,-971.3323585,-1.590223808
,,,-975.5848878,7.461315961,-971.2244514,-1.537939282
,,,-975.4767215,7.513720971,-971.1166312,-1.485701932
,,,-975.3686497,7.566077886,-971.0087147,-1.433420262
,,,-975.2604121,7.618507992,-970.9009584,-1.381223288
,,,-975.152354,7.67084937,-970.7930213,-1.328940548
,,,-975.0440364,7.723307004,-970.6853361,-1.276789188
,,,-974.9360052,7.775625093,-970.5773641,-1.22449976
,,,-974.8276465,7.828091316,-970.4697112,-1.172375353
,,,-974.7196407,7.880386635,-970.3617054,-1.120080046
,,,-974.6112931,7.932837423,-970.2540337,-1.067956479
,,,-974.5032813,7.985125567,-970.146026,-1.015670319
,,,-974.3949993,8.037536551,-970.0382824,-0.963519965
,,,-974.2869597,8.089829385,-969.9302957,-0.911252689
,,,-974.1787353,8.142205473,-969.8224889,-0.859078728
,,,-974.0706757,8.194500552,-969.7145164,-0.806825814
,,,-973.9624845,8.246854167,-969.6066715,-0.754639783
,,,-973.8544061,8.299151405,-969.4987123,-0.702400201
,,,-973.7462298,8.3514914,-969.3908474,-0.650210887
,,,-973.6381284,8.403792833,-969.2829058,-0.597986817
,,,-973.5299669,8.456119174,-969.1750211,-0.54579433
,,,-973.4218414,8.508425147,-969.067098,-0.493586302
,,,-973.3136955,8.560737413,-968.9591926,-0.441390375
,,,-973.2055452,8.613048143,-968.8512886,-0.389198791
,,,-973.0974156,8.665345865,-968.7433617,-0.336999099
,,,-972.9892402,8.71766141,-968.6354771,-0.284824176
,,,-972.8811276,8.769944186,-968.5275279,-0.232620442
,,,-972.7729269,8.822264588,-968.4196629,-0.180462357
,,,-972.6648318,8.874532108,-968.3116909,-0.128254383
,,,-972.5566052,8.926857523,-968.2038458,-0.076113424
,,,-972.448528,8.979109516,-968.0958506,-0.023901047
,,,-972.3402754,9.031439949,-967.9880256,0.028222661
,,,-972.2322172,9.083675871,-967.880006,0.080439918
,,,-972.1239457,9.136008041,-967.7721941,0.132549929
,,,-972.0159041,9.188229126,-967.6641525,0.184771025
,,,-971.9076263,9.240557445,-967.5563417,0.236873645
,,,-971.7995805,9.292773573,-967.4482987,0.289088422
,,,-971.6913333,9.345081125,-967.3404526,0.341202114
,,,-971.5832667,9.397300797,-967.2324254,0.393402772
,,,-971.4750471,9.449589338,-967.1245472,0.445526336
,,,-971.3669622,9.501811757,-967.0165335,0.49771434
,,,-971.2587537,9.554089237,-966.9086398,0.549839695
,,,-971.1506477,9.606315538,-966.8006423,0.602013659
,,,-971.042437,9.658587811,-966.6927459,0.654134072
,,,-970.9343018,9.710821213,-966.5847721,0.706289513
,,,-970.8260924,9.763085918,-966.476869,0.758406263
,,,-970.7179227,9.815328113,-966.3689235,0.810540178
,,,-970.6097193,9.867582329,-966.2610085,0.862655109
,,,-970.5015106,9.919834688,-966.1530952,0.914764847
,,,-970.3933261,9.972071795,-966.045155,0.96688393
,,,-970.2850864,10.02433035,-965.9372659,1.018973187
,,,-970.1769295,10.07654618,-965.8292919,1.071100748
,,,-970.0686741,10.12880404,-965.7214121,1.123177292
,,,-969.9605424,10.18100029,-965.6134071,1.175312378
,,,-969.8522755,10.23325598,-965.5055327,1.227378631
,,,-969.7441658,10.28543463,-965.3975002,1.279520046
,,,-969.635891,10.33768707,-965.2896282,1.331578026
,,,-969.5278001,10.38985018,-965.1815719,1.383724482
,,,-969.4195185,10.44209924,-965.0737014,1.435775144
,,,-969.3114425,10.49424911,-964.9656254,1.487924997
,,,-969.2031569,10.54649395,-964.8577542,1.53996991
,,,-969.0950773,10.59863941,-964.7496771,1.592114169
,,,-968.98682,10.65086532,-964.6417735,1.644169458
,,,-968.878722,10.70301388,-964.5337101,1.696301287
,,,-968.7704908,10.75522232,-964.4257767,1.748366078
,,,-968.662377,10.80737317,-964.317725,1.800486977
,,,-968.5541694,10.85956562,-964.2097643,1.852560334
,,,-968.4460423,10.91171798,-964.101722,1.904671762
,,,-968.337856,10.96389594,-963.9937367,1.956752755
,,,-968.2297179,11.01604906,-963.8857019,2.008856123
,,,-968.1215508,11.06821389,-963.7776944,2.060943926
,,,-968.0134043,11.120367,-963.6696649,2.113040668
,,,-967.9052537,11.17252027,-963.561638,2.16513426
,,,-967.7971009,11.22467273,-963.4536119,2.217225631
,,,-967.6889534,11.27682093,-963.3455791,2.269318498
,,,-967.58078,11.32897919,-963.2375704,2.321397368
,,,-967.472626,11.38112627,-963.1295409,2.373484403
,,,-967.3644047,11.43330195,-963.0215755,2.425536713
,,,-967.2562514,11.48544314,-962.913541,2.477620645
,,,-967.1479715,11.53763991,-962.8056287,2.529640197
,,,-967.0398275,11.58976977,-962.6975795,2.58172434
,,,-966.9314804,11.64199018,-962.5897276,2.633706096
,,,-966.8233578,11.69410172,-962.4816507,2.685795575
,,,-966.7149821,11.74632716,-962.3738206,2.737758106
,,,-966.6068792,11.79842114,-962.2657176,2.789852092
,,,-966.4985486,11.85061819,-962.1578373,2.841832184
,,,-966.3904417,11.90270737,-962.049733,2.893920096
,,,-966.282196,11.95485937,-961.9417645,2.945938522
,,,-966.1740751,12.00695081,-961.8336708,2.998016876
,,,-966.0659016,12.05906567,-961.7256282,3.050068652
,,,-965.9577797,12.11115526,-961.6175337,3.102145057
,,,-965.8496216,12.1632608,-961.5094742,3.154203126
,,,-965.7414957,12.21535037,-961.4013822,3.206276371
,,,-965.6332936,12.26747393,-961.2933643,3.258311179
,,,-965.5251357,12.31957477,-961.185301,3.310366458
,,,-965.4168971,12.37171075,-961.0773155,3.362380496
,,,-965.3086914,12.42382815,-960.969295,3.414408689
,,,-965.2004294,12.47596828,-960.8613274,3.466407049
,,,-965.0921622,12.52810649,-960.7533615,3.51840014
,,,-964.9839156,12.58023097,-960.6453721,3.570400747
,,,-964.8756109,12.63237794,-960.5374364,3.622370046
,,,-964.7674134,12.68447102,-960.4293918,3.674389526
,,,-964.6591336,12.73659914,-960.321426,3.726366475
,,,-964.5509747,12.78866795,-960.2133383,3.778400991
,,,-964.4427398,12.84077009,-960.1053241,3.830396911
,,,-964.3346056,12.89282348,-959.997209,3.882441115
,,,-964.2264306,12.94489504,-959.8891335,3.934464756
,,,-964.1183033,12.99694356,-959.7810102,3.98651135
,,,-964.0101541,13.04900195,-959.6729084,4.038546934
,,,-963.9020286,13.10104893,-959.5647828,4.090593924
,,,-963.7938278,13.15312994,-959.4567309,4.142603301
,,,-963.6857009,13.20517535,-959.3486049,4.194648273
,,,-963.5774536,13.2572752,-959.2405967,4.246633044
,,,-963.469314,13.30932287,-959.1324804,4.29866946
,,,-963.3610294,13.36143575,-959.0245057,4.350633193
,,,-963.252867,13.41348883,-958.9164079,4.4026552
,,,-963.1445754,13.4655994,-958.8084358,4.454612026
,,,-963.0363879,13.51765821,-958.7003581,4.506617998
,,,-962.9281248,13.56974959,-958.5923531,4.558585193
,,,-962.8199238,13.62180915,-958.4842845,4.610581038
,,,-962.7116888,13.67388213,-958.3762477,4.662558696
,,,-962.6034796,13.72594059,-958.2681834,4.714547422
,,,-962.4952689,13.77799757,-958.1601188,4.766534083
,,,-962.3870556,13.8300536,-958.0520551,4.818518135
,,,-962.2788611,13.88209893,-957.9439714,4.870510209
,,,-962.1706417,13.93415391,-957.8359107,4.922488847
,,,-962.0624555,13.98619153,-957.7278157,4.974482627
,,,-961.9542203,14.03825003,-957.6197677,5.026451063
,,,-961.8460427,14.09027971,-957.5116611,5.078446588
,,,-961.7377894,14.14234255,-957.4036277,5.130403688
,,,-961.6296215,14.19436366,-957.2955085,5.182401341
,,,-961.5213492,14.24643116,-957.1874906,5.234346508
,,,-961.4131925,14.29844274,-957.0793569,5.286347033
,,,-961.304909,14.35051124,-956.9713468,5.338284091
,,,-961.1967623,14.40251402,-956.8632,5.390286876
,,,-961.0884872,14.45457473,-956.7551786,5.442225619
,,,-960.9803382,14.50657481,-956.6470311,5.494224971
,,,-960.872093,14.5586183,-956.5389775,5.546176299
,,,-960.7639341,14.61062,-956.4308375,5.598168978
,,,-960.6557151,14.66264859,-956.3227559,5.650131467
,,,-960.5475503,14.71465067,-956.2146198,5.702119773
,,,-960.4393416,14.7666722,-956.1065264,5.754085866
,,,-960.3311704,14.81867508,-955.9983949,5.806069662
,,,-960.2229503,14.87069946,-955.8903108,5.858028677
,,,-960.1147629,14.92270711,-955.7821932,5.910002757
,,,-960.0065334,14.97473272,-955.6741159,5.961955214
,,,-959.8983238,15.02674717,-955.5660175,6.013916168
,,,-959.7900896,15.07877106,-955.4579419,6.065863863
,,,-959.6818526,15.13079391,-955.3498671,6.117808721
,,,-959.5736265,15.18280944,-955.2417798,6.169757557
,,,-959.4653692,15.23483703,-955.1337214,6.221689568
,,,-959.3571658,15.28683742,-955.0256082,6.273646605
,,,-959.2489138,15.33885843,-954.9175414,6.325578592
,,,-959.1407292,15.39084629,-954.8094066,6.377542514
,,,-959.0324914,15.4428574,-954.7013232,6.429479496
,,,-958.92432,15.49483633,-954.5931731,6.481448148
,,,-958.8161029,15.54683559,-954.4850676,6.53339379
,,,-958.707938,15.59880964,-954.3769097,6.585364468
,,,-958.5997344,15.65080103,-954.2687895,6.637315808
,,,-958.4915725,15.70277241,-954.1606276,6.689287164
,,,-958.3833573,15.75476785,-954.0525179,6.741231925
,,,-958.2751945,15.8067381,-953.9443557,6.793201859
,,,-958.1669726,15.85873499,-953.8362513,6.845142324
,,,-958.0588036,15.9107063,-953.7280938,6.897108103
,,,-957.9505769,15.96270351,-953.6199927,6.949044961
,,,-957.8423996,16.01467653,-953.5118416,7.001005388
,,,-957.7341679,16.06667378,-953.4037437,7.052938356
,,,-957.6259797,16.11864939,-953.2956015,7.104891877
,,,-957.5177415,16.17064692,-953.1875078,7.156819999
,,,-957.4095381,16.22262667,-953.0793785,7.208764128
,,,-957.3012961,16.27462272,-952.971286,7.260688357
,,,-957.1930735,16.32660781,-952.8631727,7.312620939
,,,-957.0848309,16.37860034,-952.7550779,7.364542511
,,,-956.9765857,16.43059189,-952.6469838,7.416461461
,,,-956.8683539,16.48257521,-952.5388751,7.468385664
,,,-956.7600943,16.53456923,-952.4307919,7.520294953
,,,-956.6518879,16.58653672,-952.3226549,7.572229089
,,,-956.543644,16.63852008,-952.2145537,7.624143948
,,,-956.4354575,16.69047547,-952.1063947,7.676086114
,,,-956.3272417,16.74244369,-951.9982641,7.728013407
,,,-956.2190673,16.79439195,-951.890092,7.779960603
,,,-956.1108883,16.84634228,-951.7819244,7.831905452
,,,-956.0027163,16.89828932,-951.6737499,7.883853664
,,,-955.8945578,16.95023026,-951.5655621,7.935808666
,,,-955.7863847,17.00217823,-951.457389,7.987756643
,,,-955.6781873,17.05413717,-951.3492397,8.039692486
,,,-955.5700137,17.10608464,-951.2410665,8.091639806
,,,-955.4617729,17.15806243,-951.132959,8.143553583
,,,-955.3535921,17.21001121,-951.0247913,8.195496076
,,,-955.2453157,17.26200295,-950.916717,8.247390736
,,,-955.137119,17.31395576,-950.8085624,8.299323327
,,,-955.0288305,17.36594933,-950.700497,8.35120979
,,,-954.9206148,17.41790685,-950.592358,8.40313048
,,,-954.8123534,17.46988385,-950.4842628,8.455027686
,,,-954.7041319,17.52184042,-950.3761267,8.506943287
,,,-954.5958983,17.57380123,-950.2680015,8.558852037
,,,-954.4876788,17.6257541,-950.1598612,8.610766838
,,,-954.3794678,17.67770191,-950.0517116,8.662685211
,,,-954.2712559,17.72964931,-949.9435624,8.714602499
,,,-954.1630603,17.78158839,-949.8353964,8.766527402
,,,-954.0548581,17.83353005,-949.7272365,8.818448706
,,,-953.9466689,17.88546522,-949.6190635,8.870376099
,,,-953.8384709,17.93740412,-949.5108989,8.922298977
,,,-953.7302857,17.98933678,-949.4027215,8.9742279
,,,-953.6220921,18.04127307,-949.294552,9.026152611
,,,-953.5139094,18.0932041,-949.1863717,9.078082531
,,,-953.4057218,18.14513733,-949.0781961,9.13000997
,,,-953.2975398,18.19706788,-948.9700151,9.181940049
,,,-953.1893521,18.24900096,-948.8618395,9.233867319
,,,-953.0811704,18.30093114,-948.7536578,9.285797488
,,,-952.9729607,18.35287398,-948.6455036,9.337713657
,,,-952.8647785,18.40480356,-948.5373218,9.389643076
,,,-952.7565478,18.45675505,-948.4291875,9.441548264
,,,-952.6483605,18.50868555,-948.3210097,9.493474231
,,,-952.5401126,18.5606432,-948.2128909,9.545369933
,,,-952.4319157,18.61257601,-948.1047209,9.59728984
,,,-952.3236603,18.66453478,-947.9966077,9.649180361
,,,-952.2154513,18.71647059,-947.8884475,9.701092692
,,,-952.1072051,18.76842244,-947.7803232,9.752986032
,,,-951.9989882,18.8203593,-947.6721689,9.804892872
,,,-951.8907526,18.87230363,-947.564032,9.856789868
,,,-951.7825299,18.92424075,-947.4558814,9.908692361
,,,-951.6743041,18.97617822,-947.3477331,9.960592626
,,,-951.5660769,19.02811519,-947.2395853,10.0124915
,,,-951.4578627,19.08004512,-947.1314239,10.06439612
,,,-951.3496366,19.13197967,-947.0232735,10.11629433
,,,-951.2414389,19.18390031,-946.9150944,10.168206
,,,-951.1332311,19.23582521,-946.806925,10.22011248
,,,-951.0250452,19.28773967,-946.6987338,10.27202953
,,,-950.9168651,19.33965161,-946.5905369,10.32394951
,,,-950.8086849,19.39156387,-946.4823404,10.37586957
,,,-950.7005395,19.44346064,-946.37411,10.42780714
,,,-950.592357,19.49537541,-946.2659169,10.47972698
,,,-950.4842328,19.54726401,-946.1576669,10.531676
,,,-950.3760457,19.59918282,-946.0494798,10.58359481
,,,-950.2678769,19.65109338,-945.9412748,10.63552275
,,,-950.1596901,19.70301257,-945.8330878,10.68744205
,,,-950.0514621,19.75495038,-945.7249411,10.73934078
,,,-949.9432707,19.80687045,-945.6167577,10.79125705
,,,-949.8349933,19.85882921,-945.5086583,10.84313035
,,,-949.7267861,19.91075371,-945.4004882,10.89503704
,,,-949.6184894,19.96271801,-945.2924053,10.94689878
,,,-949.5102623,20.01464778,-945.1842517,10.9987933
,,,-949.4020096,20.06658808,-945.0761225,11.05067432
,,,-949.2937865,20.11851318,-944.9679628,11.10256902
,,,-949.1855799,20.17042994,-944.8597863,11.15447134
,,,-949.0773773,20.22234449,-944.7516056,11.20637535
,,,-948.9692063,20.27424444,-944.6433937,11.25829494
,,,-948.8610361,20.32614467,-944.5351816,11.31021526
,,,-948.7528819,20.37803825,-944.4269542,11.36214399
,,,-948.6447443,20.42992545,-944.3187115,11.41408161
,,,-948.5365776,20.48182727,-944.2104983,11.46600574
,,,-948.428436,20.5337185,-944.1022613,11.51794274
,,,-948.3202562,20.58562829,-943.9940626,11.56986164
,,,-948.2120967,20.63752925,-943.8858443,11.62179077
,,,-948.1039089,20.6894438,-943.7776543,11.67370636
,,,-947.9957257,20.74135628,-943.6694598,11.72562429
,,,-947.8875352,20.79327225,-943.5612727,11.77753865
,,,-947.7793264,20.84519643,-943.4531034,11.82944386
,,,-947.6711374,20.89711111,-943.3449143,11.88135857
,,,-947.5629123,20.94904204,-943.2367604,11.93325531
,,,-947.4547226,21.00095597,-943.1285712,11.98516905
,,,-947.3464897,21.05288938,-943.0204242,12.03706124
,,,-947.2382954,21.10480411,-942.9122383,12.08897192
,,,-947.1300565,21.15673887,-942.8040962,12.14086022
,,,-947.0218557,21.20865501,-942.6959156,12.19276667
,,,-946.9136167,21.26058806,-942.5877721,12.24465392
,,,-946.8054088,21.3125057,-942.4795971,12.2965558
,,,-946.6971849,21.36443012,-942.3714375,12.34844935
,,,-946.5889763,21.41634664,-942.263262,12.40035
,,,-946.4807678,21.4682627,-942.1550862,12.45225032
,,,-946.3725634,21.52017636,-942.0469059,12.50415247
,,,-946.2643671,21.5720861,-941.9387176,12.55605835
,,,-946.1561705,21.62399579,-941.8305293,12.60796408
,,,-946.047983,21.67590131,-941.7223321,12.65987421
,,,-945.9397976,21.72780601,-941.614133,12.7117855
,,,-945.8316151,21.77970956,-941.505931,12.7636984
,,,-945.7234431,21.8316087,-941.3977192,12.81561667
,,,-945.6152629,21.88351213,-941.2895158,12.86753121
,,,-945.5071072,21.93540484,-941.1812887,12.91945818
,,,-945.3989263,21.98730993,-941.073087,12.97137327
,,,-945.2907901,22.03919521,-940.9648419,13.02331078
,,,-945.1826051,22.09110407,-940.8566458,13.07522498
,,,-945.0744817,22.14298533,-940.7483895,13.12716997
,,,-944.9662919,22.19489846,-940.6401997,13.1790831
,,,-944.8581393,22.24679478,-940.5319734,13.2310148
,,,-944.7499501,22.29870869,-940.4237838,13.28292891
,,,-944.641753,22.3506262,-940.315602,13.33483907
,,,-944.5335627,22.40254039,-940.2074133,13.38675251
,,,-944.4253281,22.45447454,-940.0992679,13.43864383
,,,-944.3171287,22.50639153,-939.9910871,13.49055188
,,,-944.2088765,22.558332,-939.8829576,13.54243348
,,,-944.1006643,22.61025266,-939.7747877,13.5943339
,,,-943.9924471,22.66217499,-939.6666222,13.6462314
,,,-943.8842423,22.71409095,-939.558444,13.69813463
,,,-943.7760642,22.76599451,-939.4502393,13.7500509
,,,-943.6678827,22.81790001,-939.3420384,13.8019657
,,,-943.5597339,22.869791,-939.2338056,13.85389703
,,,-943.4515867,22.92168254,-939.1255723,13.90582986
,,,-943.34345,22.9735706,-939.0173297,13.95776873
,,,-943.2353371,23.02544944,-938.909065,14.00972045
,,,-943.1271791,23.07735088,-938.8008462,14.06165103
,,,-943.0190537,23.12923849,-938.6925962,14.11359842
,,,-942.9108745,23.18115213,-938.5844001,14.16552019
,,,-942.8027133,23.23305795,-938.4761867,14.21745103
,,,-942.6945221,23.28497801,-938.3680032,14.26936744
,,,-942.5863148,23.33690527,-938.2598354,14.3212757
,,,-942.4781217,23.38882549,-938.1516532,14.37319074
,,,-942.3698692,23.44077237,-938.043529,14.42507605
,,,-942.2616808,23.49268846,-937.9353406,14.47699213
,,,-942.1534324,23.54463163,-937.827211,14.52887829
,,,-942.045243,23.59654645,-937.7190222,14.58079278
,,,-941.9370225,23.64847527,-937.6108639,14.63269179
,,,-941.82883,23.70039057,-937.5026775,14.68460417
,,,-941.7206335,23.75230758,-937.3944949,14.7365145
,,,-941.6124425,23.80422192,-937.2863068,14.78842743
,,,-941.5042661,23.8561296,-937.1781044,14.84034765
,,,-941.3960813,23.90804151,-937.0699105,14.89226386
,,,-941.287922,23.95994203,-936.9616918,14.94419289
,,,-941.1797484,24.01184984,-936.8534877,14.99611535
,,,-941.0716021,24.06374581,-936.7452573,15.04805167
,,,-940.9634449,24.11564793,-936.6370385,15.09998332
,,,-940.8553072,24.16754214,-936.5288014,15.15192528
,,,-940.7471713,24.21943701,-936.4205636,15.20386901
,,,-940.6390344,24.2713338,-936.3123279,15.25581321
,,,-940.5309197,24.323222,-936.2040717,15.30776938
,,,-940.4227669,24.37512949,-936.0958543,15.35970782
,,,-940.3146488,24.42702225,-935.9876038,15.41166415
,,,-940.2064803,24.47893969,-935.8794041,15.46359657
,,,-940.098345,24.53084258,-935.7711722,15.51554584
,,,-939.9901662,24.5827665,-935.6629839,15.56747432
,,,-939.8820076,24.63468145,-935.554776,15.61941295
,,,-939.7738244,24.68660822,-935.4465927,15.67133976
,,,-939.6656415,24.73853489,-935.3384092,15.72326668
,,,-939.5574582,24.7904617,-935.230226,15.77519346
,,,-939.4492739,24.84238895,-935.1220437,15.82711975
,,,-939.3410907,24.89431572,-935.0138605,15.87904652
,,,-939.2329136,24.94623974,-934.9056713,15.93097634
,,,-939.124731,24.99816638,-934.7974875,15.98290357
,,,-939.0165598,25.05008791,-934.6892926,16.03483646
,,,-938.9083793,25.10201399,-934.5811071,16.08676493
,,,-938.8002138,25.15393335,-934.4729069,16.13870096
,,,-938.6920371,25.20585831,-934.3647182,16.19063167
,,,-938.583881,25.25777415,-934.2565095,16.24257277
,,,-938.4757122,25.30969646,-934.1483137,16.29450804
,,,-938.3675642,25.3616098,-934.0400979,16.34645391
,,,-938.2594074,25.4135281,-933.9318915,16.39839602
,,,-938.1512646,25.4654408,-933.823672,16.45034556
,,,-938.0431231,25.51735403,-933.715452,16.50229645
,,,-937.934979,25.56926957,-933.6072355,16.55424678
,,,-937.8268512,25.62117884,-933.4990039,16.60620587
,,,-937.7186886,25.67310532,-933.3908075,16.65814855
,,,-937.6105441,25.72502412,-933.2825938,16.71010057
,,,-937.5023646,25.77695972,-933.1744151,16.76203578
,,,-937.3941842,25.82889568,-933.0662373,16.81397055
,,,-937.2859962,25.88083507,-932.9580669,16.86590148
,,,-937.1777705,25.9327912,-932.8499331,16.91781347
,,,-937.0695835,25.9847285,-932.7417604,16.96974393
,,,-936.961318,26.03670104,-932.6336643,17.02163509
,,,-936.8531372,26.08863289,-932.5254835,17.07356694
,,,-936.7449211,26.14058061,-932.4173371,17.12548124
,,,-936.6367397,26.19251173,-932.3091561,17.17741215
,,,-936.5286101,26.24441949,-932.2009245,17.22936886
,,,-936.4204345,26.29634945,-932.092739,17.28130361
,,,-936.312377,26.34822633,-931.9844381,17.33329729
,,,-936.2042234,26.40015004,-931.8762339,17.38524534
,,,-936.0962093,26.45201165,-931.767894,17.43726333
,,,-935.9880889,26.50392591,-931.6596617,17.48923133
,,,-935.880028,26.55581497,-931.5513725,17.54123004
,,,-935.7719122,26.60773212,-931.4431396,17.59320344
,,,-935.6637859,26.65965575,-931.3349183,17.64517265
,,,-935.5556472,26.71158634,-931.2267102,17.69713656
,,,-935.4474694,26.76353553,-931.118541,17.74908166
,,,-935.3392916,26.81548466,-931.0103718,17.80102662
,,,-935.2310835,26.86744732,-930.9022322,17.8529564
,,,-935.1228599,26.91941596,-930.7941068,17.90487785
,,,-935.0146666,26.97136948,-930.6859508,17.95681351
,,,-934.9064533,27.0233315,-930.5778138,18.00873885
,,,-934.7982805,27.07527411,-930.4696364,18.06068371
,,,-934.6901127,27.12721458,-930.3614542,18.11263105
,,,-934.58195,27.17915293,-930.2532671,18.16458111
,,,-934.4738395,27.2310681,-930.1450294,18.21655739
,,,-934.3656757,27.28300912,-930.036845,18.26850833
,,,-934.2576257,27.3348992,-929.9285499,18.32051608
,,,-934.1494531,27.38684811,-929.8203773,18.372465
,,,-934.0414094,27.43873887,-929.7120786,18.4244782
,,,-933.933239,27.4906905,-929.6039068,18.47643055
,,,-933.8251587,27.54260152,-929.4956469,18.52842784
,,,-933.7169975,27.59455165,-929.3874681,18.58038642
,,,-933.6088852,27.64647999,-929.2792417,18.63236954
,,,-933.5007279,27.69843029,-929.1710606,18.68433126
,,,-933.3925899,27.75037222,-929.0628609,18.73630285
,,,-933.2844318,27.80232411,-928.9546815,18.78826496
,,,-933.1762831,27.85427212,-928.8464933,18.84023193
,,,-933.0681248,27.90622498,-928.7383148,18.89219452
,,,-932.959971,27.95817615,-928.6301322,18.94415948
,,,-932.8518134,28.01012943,-928.5219537,18.99612284
,,,-932.7436552,28.06208329,-928.4137759,19.0480861
,,,-932.6354974,28.11403727,-928.305598,19.10004971
,,,-932.5273371,28.16599263,-928.1974227,19.15201231
,,,-932.4191803,28.21794668,-928.0892443,19.20397673
,,,-932.3110265,28.26989963,-927.981063,19.25594292
,,,-932.2028876,28.3218463,-927.8728676,19.30791673
,,,-932.0947394,28.373798,-927.7646819,19.35988642
,,,-931.9866311,28.42573226,-927.6564577,19.41187633
,,,-931.8784829,28.47768619,-927.5482737,19.46384745
,,,-931.7704113,28.52960607,-927.4400153,19.51585708
,,,-931.6622572,28.58156591,-927.3318397,19.56782727
,,,-931.5542221,28.63347237,-927.223548,19.619857
,,,-931.4460587,28.68544046,-927.1153846,19.67182509
,,,-931.338012,28.7373559,-927.0071072,19.72385138
,,,-931.2298506,28.78932646,-926.8989445,19.77582257
,,,-931.1217532,28.84126816,-926.7907192,19.8278257
,,,-931.0135982,28.89323772,-926.6825517,19.87980127
,,,-930.9054572,28.94520114,-926.5743707,19.93178393
,,,-930.7973004,28.99717226,-926.4662055,19.98375908
,,,-930.6891287,29.04915025,-926.358055,20.03572687
,,,-930.5809639,29.1011248,-926.2498976,20.08769792
,,,-930.4728063,29.15309601,-926.141733,20.13967247
,,,-930.364647,29.20506808,-926.0335702,20.19164625
,,,-930.2565161,29.25702742,-925.9253796,20.2436342
,,,-930.1483774,29.30899111,-925.8171974,20.29561883
,,,-930.0402659,29.36094317,-925.708989,20.34761744
,,,-929.9321561,29.41289585,-925.6007801,20.39961778
,,,-929.8240541,29.46484649,-925.4925647,20.4516229
,,,-929.7159777,29.51678726,-925.3843257,20.50364179
,,,-929.6078616,29.56874826,-925.2761272,20.55564243
,,,-929.49979,29.62069041,-925.1678862,20.60766597
,,,-929.3916557,29.67266334,-925.0597084,20.65965979
