driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,D1,D2
-129.2367007,-102.3181501,-0.016666541,5.001000032,5.001000032
-129.1433085,-102.282384,-0.016666512,5.000999977,5.000999977
-129.0498074,-102.2469111,-0.01666657,5.000999977,5.000999977
-128.9563063,-102.2114382,-0.016666628,5.001000031,5.001000031
-128.8626924,-102.1762566,-0.016666737,5.000999978,5.000999978
-128.7690443,-102.1411736,-0.016666863,5.001000031,5.001000031
-128.6753573,-102.1061871,-0.016666938,5.000999977,5.000999977
-128.5815639,-102.0714946,-0.016666858,5.000999977,5.000999977
-128.4877705,-102.0368021,-0.016666779,5.001000031,5.001000031
-128.3938666,-102.0024019,-0.016666685,5.000999978,5.000999978
-128.2999294,-101.9681005,-0.016666586,5.001000031,5.001000031
-128.2059541,-101.933896,-0.016666516,5.000999977,5.000999977
-128.1118748,-101.8999864,-0.016666533,5.000999977,5.000999977
-128.0177956,-101.8660768,-0.016666549,5.001000031,5.001000031
-127.9236083,-101.8324603,-0.016666622,5.000999978,5.000999978
-127.8293885,-101.798943,-0.016666712,5.001000031,5.001000031
-127.7351314,-101.7655229,-0.016666761,5.000999977,5.000999977
-127.6407728,-101.7323984,-0.016666682,5.000999977,5.000999977
-127.5464142,-101.6992739,-0.016666604,5.001000031,5.001000031
-127.4519501,-101.6664436,-0.016666524,5.000999978,5.000999978
-127.3574543,-101.6337126,-0.016666442,5.00100003,5.00100003
-127.2629219,-101.6010792,-0.016666389,5.000999977,5.000999977
-127.1682906,-101.5687422,-0.016666423,5.000999977,5.000999977
-127.0736592,-101.5364052,-0.016666457,5.00100003,5.00100003
-126.9789248,-101.5043634,-0.016666547,5.000999978,5.000999978
-126.8841595,-101.4724209,-0.016666655,5.00100003,5.00100003
-126.7893584,-101.4405765,-0.016666721,5.000999977,5.000999977
-126.6944609,-101.4090292,-0.016666663,5.000999977,5.000999977
-126.5995634,-101.377482,-0.016666604,5.00100003,5.00100003
-126.5045652,-101.3462307,-0.016666544,5.000999978,5.000999978
-126.409537,-101.3150791,-0.016666483,5.00100003,5.00100003
-126.3144739,-101.2840259,-0.016666451,5.000999977,5.000999977
-126.2193168,-101.2532705,-0.016666505,5.000999977,5.000999977
-126.1241597,-101.2225151,-0.01666656,5.00100003,5.00100003
-126.0289043,-101.1920567,-0.016666668,5.000999978,5.000999978
-125.9336198,-101.1616981,-0.016666793,5.00100003,5.00100003
-125.8383012,-101.1314382,-0.016666872,5.000999977,5.000999977
-125.7428911,-101.1014769,-0.016666809,5.000999977,5.000999977
-125.647481,-101.0715156,-0.016666747,5.00100003,5.00100003
-125.5519752,-101.0418521,-0.016666676,5.000999977,5.000999977
-125.456441,-101.0122886,-0.016666602,5.001000029,5.001000029
-125.3608735,-100.9828242,-0.016666556,5.000999977,5.000999977
-125.2652171,-100.953659,-0.016666598,5.000999977,5.000999977
-125.1695606,-100.9244938,-0.016666639,5.001000029,5.001000029
-125.0738108,-100.8956273,-0.016666733,5.000999977,5.000999977
-124.9780337,-100.8668609,-0.016666845,5.001000029,5.001000029
-124.8822239,-100.838194,-0.016666907,5.000999977,5.000999977
-124.7863278,-100.8098269,-0.016666824,5.000999977,5.000999977
-124.6904316,-100.7814599,-0.01666674,5.001000029,5.001000029
-124.5944446,-100.7533924,-0.016666646,5.000999977,5.000999977
-124.498431,-100.7254252,-0.016666547,5.001000029,5.001000029
-124.4023857,-100.6975578,-0.016666478,5.000999977,5.000999977
-124.3062565,-100.6699909,-0.016666496,5.000999977,5.000999977
-124.2101272,-100.6424239,-0.016666513,5.001000029,5.001000029
-124.1139096,-100.6151574,-0.016666587,5.000999977,5.000999977
-124.0176663,-100.5879912,-0.01666668,5.001000029,5.001000029
-123.9213921,-100.5609253,-0.016666732,5.000999977,5.000999977
-123.8250365,-100.5341604,-0.016666664,5.000999976,5.000999976
-123.7286809,-100.5073955,-0.016666595,5.001000029,5.001000029
-123.6322394,-100.4809318,-0.016666527,5.000999977,5.000999977
-123.5357731,-100.4545686,-0.016666459,5.001000028,5.001000028
-123.4392767,-100.4283059,-0.01666642,5.000999976,5.000999976
-123.3427014,-100.4023449,-0.016666467,5.000999976,5.000999976
-123.2461261,-100.3763839,-0.016666514,5.001000028,5.001000028
-123.1494674,-100.3507249,-0.016666615,5.000999977,5.000999977
-123.0527847,-100.3251665,-0.016666735,5.001000028,5.001000028
-122.9560728,-100.2997089,-0.016666809,5.000999976,5.000999976
-122.8592845,-100.2745536,-0.016666747,5.000999976,5.000999976
-122.7624962,-100.2493983,-0.016666685,5.001000028,5.001000028
-122.6656271,-100.2245458,-0.016666617,5.000999977,5.000999977
-122.5687348,-100.199794,-0.016666547,5.001000028,5.001000028
-122.471814,-100.1751433,-0.016666506,5.000999976,5.000999976
-122.3748195,-100.1507955,-0.016666551,5.000999976,5.000999976
-122.2778249,-100.1264476,-0.016666596,5.001000028,5.001000028
-122.180752,-100.1024032,-0.016666694,5.000999977,5.000999977
-122.0836568,-100.0784597,-0.016666809,5.001000028,5.001000028
-121.986534,-100.0546177,-0.016666876,5.000999976,5.000999976
-121.88934,-100.0310789,-0.016666797,5.000999976,5.000999976
-121.7921459,-100.0075402,-0.016666718,5.001000028,5.001000028
-121.694876,-99.9843057,-0.016666628,5.000999977,5.000999977
-121.5975846,-99.96117215,-0.016666535,5.001000028,5.001000028
-121.5002665,-99.93814038,-0.01666647,5.000999976,5.000999976
-121.4028796,-99.91541242,-0.016666492,5.000999976,5.000999976
-121.3054928,-99.89268447,-0.016666514,5.001000027,5.001000027
-121.2080326,-99.87026141,-0.016666593,5.000999977,5.000999977
-121.1105519,-99.84793943,-0.016666691,5.001000027,5.001000027
-121.0130452,-99.82571951,-0.016666748,5.000999976,5.000999976
-120.9154723,-99.8038039,-0.016666685,5.000999976,5.000999976
-120.8178994,-99.7818883,-0.016666623,5.001000027,5.001000027
-120.7202558,-99.76027827,-0.016666561,5.000999977,5.000999977
-120.6225924,-99.7387694,-0.016666499,5.001000027,5.001000027
-120.524904,-99.71736289,-0.016666466,5.000999976,5.000999976
-120.4271519,-99.69626115,-0.016666519,5.000999976,5.000999976
-120.3293997,-99.67515941,-0.016666572,5.001000027,5.001000027
-120.2315794,-99.6543639,-0.016666678,5.000999977,5.000999977
-120.1337402,-99.63366964,-0.016666802,5.001000027,5.001000027
-120.0358767,-99.61307802,-0.016666875,5.000999976,5.000999976
-119.9379522,-99.59279162,-0.016666801,5.000999976,5.000999976
-119.8400276,-99.57250522,-0.016666727,5.001000027,5.001000027
-119.7420374,-99.55252569,-0.016666642,5.000999977,5.000999977
-119.6440291,-99.53264748,-0.016666552,5.001000027,5.001000027
-119.5459974,-99.51287219,-0.016666492,5.000999976,5.000999976
-119.4479072,-99.49340253,-0.016666518,5.000999976,5.000999976
-119.349817,-99.47393287,-0.016666544,5.001000027,5.001000027
-119.2516636,-99.4547707,-0.016666626,5.000999977,5.000999977
-119.1534931,-99.43570991,-0.016666726,5.001000026,5.001000026
-119.0553001,-99.41675231,-0.016666784,5.000999976,5.000999976
-118.957051,-99.39810075,-0.016666716,5.000999976,5.000999976
-118.8588019,-99.37944918,-0.016666649,5.001000026,5.001000026
-118.7604923,-99.36110571,-0.016666579,5.000999977,5.000999977
-118.6621664,-99.34286367,-0.016666509,5.001000026,5.001000026
-118.5638188,-99.32472509,-0.016666467,5.000999976,5.000999976
-118.4654177,-99.30689291,-0.016666512,5.000999976,5.000999976
-118.3670166,-99.28906074,-0.016666557,5.001000026,5.001000026
-118.2685575,-99.27153721,-0.016666655,5.000999977,5.000999977
-118.170083,-99.25411519,-0.016666771,5.001000026,5.001000026
-118.0715876,-99.23679688,-0.01666684,5.000999976,5.000999976
-117.9730414,-99.21978533,-0.016666767,5.000999976,5.000999976
-117.8744951,-99.20277379,-0.016666694,5.001000026,5.001000026
-117.7758934,-99.18607145,-0.016666613,5.000999976,5.000999976
-117.6772771,-99.16947066,-0.016666528,5.001000026,5.001000026
-117.5786408,-99.15297383,-0.016666473,5.000999976,5.000999976
-117.4799562,-99.13678409,-0.016666504,5.000999976,5.000999976
-117.3812716,-99.12059436,-0.016666534,5.001000026,5.001000026
-117.2825342,-99.10471436,-0.016666621,5.000999976,5.000999976
-117.183783,-99.08893594,-0.016666726,5.001000026,5.001000026
-117.0850126,-99.07326173,-0.016666787,5.000999976,5.000999976
-116.9861966,-99.05789492,-0.016666721,5.000999976,5.000999976
-116.8873805,-99.04252812,-0.016666656,5.001000026,5.001000026
-116.7885141,-99.02747157,-0.016666587,5.000999976,5.000999976
-116.6896348,-99.01251663,-0.016666517,5.001000025,5.001000025
-116.5907373,-98.99766613,-0.016666476,5.000999976,5.000999976
-116.4917966,-98.98312332,-0.016666522,5.000999976,5.000999976
-116.3928559,-98.96858052,-0.016666567,5.001000025,5.001000025
-116.2938675,-98.95434845,-0.016666666,5.000999976,5.000999976
-116.1948671,-98.94021802,-0.016666783,5.001000025,5.001000025
-116.0958492,-98.92619225,-0.016666852,5.000999976,5.000999976
-115.9967908,-98.91247446,-0.016666779,5.000999976,5.000999976
-115.8977323,-98.89875667,-0.016666707,5.001000025,5.001000025
-115.7986288,-98.88535009,-0.016666625,5.000999976,5.000999976
-115.699514,-98.87204516,-0.01666654,5.001000025,5.001000025
-115.6003827,-98.85884511,-0.016666484,5.000999976,5.000999976
-115.5012134,-98.84595329,-0.016666515,5.000999976,5.000999976
-115.402044,-98.83306146,-0.016666545,5.001000025,5.001000025
-115.3028322,-98.82048127,-0.016666631,5.000999976,5.000999976
-115.20361,-98.80800276,-0.016666736,5.001000025,5.001000025
-115.1043721,-98.79562934,-0.016666796,5.000999976,5.000999976
-115.0050988,-98.78356438,-0.016666728,5.000999976,5.000999976
-114.9058255,-98.77149941,-0.01666666,5.001000025,5.001000025
-114.8065123,-98.75974651,-0.016666588,5.000999976,5.000999976
-114.7071895,-98.74809529,-0.016666515,5.001000025,5.001000025
-114.607852,-98.73654936,-0.016666472,5.000999975,5.000999975
-114.5084816,-98.72531209,-0.016666514,5.000999975,5.000999975
-114.4091112,-98.71407481,-0.016666556,5.001000025,5.001000025
-114.3097035,-98.70315001,-0.016666652,5.000999976,5.000999976
-114.2102871,-98.69232687,-0.016666767,5.001000024,5.001000024
-114.1108568,-98.68160923,-0.016666834,5.000999975,5.000999975
-114.0113962,-98.67120044,-0.016666763,5.000999975,5.000999975
-113.9119356,-98.66079165,-0.016666692,5.001000024,5.001000024
-113.8124403,-98.6506957,-0.016666613,5.000999976,5.000999976
-113.7129372,-98.64070142,-0.016666531,5.001000024,5.001000024
-113.613421,-98.63081282,-0.016666479,5.000999975,5.000999975
-113.5138772,-98.62123323,-0.016666512,5.000999975,5.000999975
-113.4143333,-98.61165363,-0.016666546,5.001000024,5.001000024
-113.3147573,-98.60238724,-0.016666635,5.000999976,5.000999976
-113.2151743,-98.59322249,-0.016666742,5.001000024,5.001000024
-113.1155792,-98.58416361,-0.016666804,5.000999975,5.000999975
-113.015959,-98.57541389,-0.016666735,5.000999975,5.000999975
-112.9163387,-98.56666416,-0.016666666,5.001000024,5.001000024
-112.816689,-98.55822797,-0.016666591,5.000999976,5.000999976
-112.7170331,-98.5498934,-0.016666515,5.001000024,5.001000024
-112.617366,-98.54166488,-0.016666469,5.000999975,5.000999975
-112.5176763,-98.53374562,-0.016666508,5.000999975,5.000999975
-112.4179866,-98.52582636,-0.016666548,5.001000024,5.001000024
-112.31827,-98.51822095,-0.016666642,5.000999976,5.000999976
-112.2185481,-98.51071713,-0.016666754,5.001000024,5.001000024
-112.1188159,-98.50331953,-0.016666819,5.000999975,5.000999975
-112.0190637,-98.4962313,-0.016666751,5.000999975,5.000999975
-111.9193114,-98.48914306,-0.016666682,5.001000024,5.001000024
-111.8195349,-98.48236897,-0.016666606,5.000999976,5.000999976
-111.719754,-98.47569644,-0.016666527,5.001000023,5.001000023
-111.6199636,-98.46913027,-0.016666479,5.000999975,5.000999975
-111.5201558,-98.46287355,-0.016666516,5.000999975,5.000999975
-111.4203479,-98.45661683,-0.016666553,5.001000023,5.001000023
-111.3205184,-98.45067452,-0.016666645,5.000999976,5.000999976
-111.2206854,-98.44483372,-0.016666755,5.001000023,5.001000023
-111.1208437,-98.43909944,-0.016666819,5.000999975,5.000999975
-111.0209872,-98.43367468,-0.016666749,5.000999975,5.000999975
-110.9211307,-98.42824991,-0.01666668,5.001000023,5.001000023
-110.8212552,-98.4231398,-0.016666603,5.000999976,5.000999976
-110.7213769,-98.41813115,-0.016666524,5.001000023,5.001000023
-110.6214909,-98.41322917,-0.016666475,5.000999975,5.000999975
-110.5215927,-98.40863672,-0.016666512,5.000999975,5.000999975
-110.4216944,-98.40404428,-0.016666549,5.001000023,5.001000023
-110.3217798,-98.39976671,-0.016666641,5.000999976,5.000999976
-110.2218632,-98.39559055,-0.016666751,5.001000023,5.001000023
-110.1219399,-98.39152119,-0.016666815,5.000999975,5.000999975
-110.0220068,-98.3877614,-0.016666746,5.000999975,5.000999975
-109.9220738,-98.3840016,-0.016666677,5.001000023,5.001000023
-109.822127,-98.38055689,-0.016666602,5.000999976,5.000999976
-109.7221791,-98.37721351,-0.016666525,5.001000023,5.001000023
-109.6222253,-98.37397708,-0.016666477,5.000999975,5.000999975
-109.5222644,-98.37105018,-0.016666515,5.000999975,5.000999975
-109.4223035,-98.36812329,-0.016666553,5.001000023,5.001000023
-109.3223315,-98.36551166,-0.016666647,5.000999976,5.000999976
-109.2223592,-98.36300129,-0.016666758,5.001000023,5.001000023
-109.1223819,-98.36059799,-0.016666822,5.000999975,5.000999975
-109.0224001,-98.35850421,-0.016666752,5.000999975,5.000999975
-108.9224183,-98.35641043,-0.016666681,5.001000023,5.001000023
-108.822428,-98.35463207,-0.016666604,5.000999976,5.000999976
-108.7224382,-98.3529549,-0.016666524,5.001000022,5.001000022
-108.6224444,-98.3513849,-0.016666474,5.000999975,5.000999975
-108.5224486,-98.35012437,-0.01666651,5.000999975,5.000999975
-108.4224528,-98.34886384,-0.016666546,5.001000022,5.001000022
-108.3224511,-98.34791887,-0.016666637,5.000999976,5.000999976
-108.2224509,-98.347075,-0.016666745,5.001000022,5.001000022
-108.1224475,-98.34633842,-0.016666809,5.000999975,5.000999975
-108.0224447,-98.34591123,-0.01666674,5.000999975,5.000999975
-107.9224418,-98.34548405,-0.016666671,5.001000022,5.001000022
-107.8224358,-98.34537254,-0.016666596,5.000999976,5.000999976
-107.722432,-98.34536204,-0.016666519,5.001000022,5.001000022
-107.6224259,-98.34545892,-0.016666472,5.000999975,5.000999975
-107.522423,-98.34586511,-0.01666651,5.000999975,5.000999975
-107.4224201,-98.34627129,-0.016666549,5.001000022,5.001000022
-107.3224166,-98.34699324,-0.016666643,5.000999976,5.000999976
-107.2224162,-98.3478161,-0.016666754,5.001000022,5.001000022
-107.1224144,-98.34874643,-0.016666819,5.000999975,5.000999975
-107.0224183,-98.34998596,-0.016666751,5.000999975,5.000999975
-106.9224223,-98.35122549,-0.016666683,5.001000022,5.001000022
-106.8224283,-98.35278086,-0.016666608,5.000999976,5.000999976
-106.7224382,-98.35443704,-0.016666531,5.001000022,5.001000022
-106.6224476,-98.35620077,-0.016666484,5.000999975,5.000999975
-106.5224654,-98.35827355,-0.016666522,5.000999975,5.000999975
-106.4224831,-98.36034634,-0.016666561,5.001000022,5.001000022
-106.3225056,-98.36273501,-0.016666654,5.000999976,5.000999976
-106.2225328,-98.36522437,-0.016666765,5.001000022,5.001000022
-106.1225604,-98.36782137,-0.016666829,5.000999975,5.000999975
-106.0225989,-98.37072727,-0.016666758,5.000999975,5.000999975
-105.9226374,-98.37363317,-0.016666687,5.001000022,5.001000022
-105.8226832,-98.37685499,-0.016666608,5.000999976,5.000999976
-105.7227346,-98.38017737,-0.016666527,5.001000021,5.001000021
-105.6227874,-98.38360746,-0.016666476,5.000999975,5.000999975
-105.5228535,-98.38734628,-0.01666651,5.000999975,5.000999975
-105.4229197,-98.39108509,-0.016666544,5.001000021,5.001000021
-105.3229959,-98.39513981,-0.016666634,5.000999976,5.000999976
-105.2230784,-98.39929498,-0.016666742,5.001000021,5.001000021
-105.1231633,-98.40355792,-0.016666805,5.000999975,5.000999975
-105.0232641,-98.40812939,-0.016666737,5.000999975,5.000999975
-104.9233649,-98.41270085,-0.016666669,5.001000021,5.001000021
-104.8234783,-98.41758822,-0.016666595,5.000999976,5.000999976
-104.723599,-98.42257589,-0.01666652,5.001000021,5.001000021
-104.6237228,-98.42767139,-0.016666474,5.000999975,5.000999975
-104.5238652,-98.43307518,-0.016666514,5.000999975,5.000999975
-104.4240075,-98.43847898,-0.016666554,5.001000021,5.001000021
-104.3241652,-98.44419863,-0.016666649,5.000999976,5.000999976
-104.2243309,-98.45001846,-0.016666762,5.001000021,5.001000021
-104.1245006,-98.45594615,-0.016666827,5.000999975,5.000999975
-104.0246915,-98.46218191,-0.016666757,5.000999975,5.000999975
-103.9248824,-98.46841767,-0.016666687,5.001000021,5.001000021
-103.8250911,-98.47496923,-0.016666609,5.000999976,5.000999976
-103.7253088,-98.48162081,-0.016666529,5.001000021,5.001000021
-103.6255315,-98.48838029,-0.016666478,5.000999975,5.000999975
-103.5257778,-98.49544758,-0.016666513,5.000999975,5.000999975
-103.426024,-98.50251486,-0.016666548,5.001000021,5.001000021
-103.3262909,-98.50989785,-0.016666638,5.000999976,5.000999976
-103.2265675,-98.51738072,-0.016666746,5.001000021,5.001000021
-103.1268499,-98.52497151,-0.016666808,5.000999975,5.000999975
-103.0271586,-98.53286983,-0.016666738,5.000999975,5.000999975
-102.9274672,-98.54076816,-0.016666668,5.001000021,5.001000021
-102.8277991,-98.54898208,-0.016666591,5.000999976,5.000999976
-102.7281415,-98.55729572,-0.016666513,5.00100002,5.00100002
-102.6284907,-98.56571731,-0.016666464,5.000999975,5.000999975
-102.5288686,-98.57444612,-0.016666501,5.000999975,5.000999975
-102.4292465,-98.58317492,-0.016666537,5.001000021,5.001000021
-102.3296503,-98.5922192,-0.01666663,5.000999976,5.000999976
-102.2300654,-98.60136302,-0.01666674,5.00100002,5.00100002
-102.1304883,-98.61061481,-0.016666804,5.000999975,5.000999975
-102.0309424,-98.6201735,-0.016666737,5.000999975,5.000999975
-101.9313966,-98.62973219,-0.016666671,5.00100002,5.00100002
-101.8318792,-98.6396062,-0.016666598,5.000999976,5.000999976
-101.732374,-98.64957959,-0.016666523,5.00100002,5.00100002
-101.6328774,-98.65966095,-0.016666478,5.000999975,5.000999975
-101.5334146,-98.67004885,-0.016666519,5.000999975,5.000999975
-101.4339519,-98.68043675,-0.01666656,5.00100002,5.00100002
-101.3345203,-98.6911398,-0.016666655,5.000999976,5.000999976
-101.2351016,-98.70194204,-0.016666768,5.00100002,5.00100002
-101.1356925,-98.71285226,-0.016666833,5.000999975,5.000999975
-101.0363198,-98.72406866,-0.016666761,5.000999975,5.000999975
-100.936947,-98.73528506,-0.01666669,5.00100002,5.00100002
-100.8376081,-98.74681642,-0.016666609,5.000999976,5.000999976
-100.7382829,-98.75844678,-0.016666526,5.00100002,5.00100002
-100.6389682,-98.77018511,-0.016666472,5.000999975,5.000999975
-100.5396924,-98.78222922,-0.016666504,5.000999975,5.000999975
-100.4404166,-98.79427334,-0.016666536,5.00100002,5.00100002
-100.3411772,-98.80663218,-0.016666626,5.000999976,5.000999976
-100.2419524,-98.81908985,-0.016666733,5.00100002,5.00100002
-100.1427389,-98.83165546,-0.016666798,5.000999975,5.000999975
-100.0435669,-98.84452646,-0.016666743,5.000999975,5.000999975
-99.94439493,-98.85739746,-0.016666688,5.00100002,5.00100002
-99.84526199,-98.87058295,-0.016666632,5.000999976,5.000999976
-99.74614444,-98.88386706,-0.016666575,5.00100002,5.00100002
-99.6470392,-98.89725909,-0.016666548,5.000999975,5.000999975
-99.5479779,-98.91095607,-0.016666607,5.000999975,5.000999975
-99.4489166,-98.92465306,-0.016666665,5.00100002,5.00100002
-99.34989699,-98.93866427,-0.016666771,5.000999976,5.000999976
-99.25089359,-98.9527739,-0.016666893,5.001000019,5.001000019
-99.15190342,-98.96699141,-0.016666948,5.000999975,5.000999975
-99.0529597,-98.98151344,-0.016666817,5.000999975,5.000999975
-98.95401599,-98.99603547,-0.016666685,5.001000019,5.001000019
-98.85511661,-99.01087144,-0.016666523,5.000999975,5.000999975
-98.75623423,-99.02580562,-0.016666351,5.001000019,5.001000019
-98.65736599,-99.04084764,-0.01666621,5.000999975,5.000999975
-98.55854672,-99.05619368,-0.016666153,5.000999975,5.000999975
-98.45972745,-99.07153973,-0.016666096,5.00100002,5.00100002
-98.36095514,-99.0871994,-0.016666126,5.000999976,5.000999976
-98.26220062,-99.10295706,-0.016666183,5.001000019,5.001000019
-98.16346115,-99.11882251,-0.016666268,5.000999975,5.000999975
-98.06477317,-99.1349915,-0.016666431,5.000999975,5.000999975
-97.9660852,-99.15116048,-0.016666595,5.00100002,5.00100002
-97.86744681,-99.16764278,-0.016666843,5.000999976,5.000999976
-97.76882703,-99.18422283,-0.016667119,5.001000019,5.001000019
-97.67022323,-99.20091063,-0.016667425,5.000999975,5.000999975
-97.57167342,-99.21790148,-0.016667817,5.000999976,5.000999976
-97.4731236,-99.23489232,-0.01666821,5.001000021,5.001000021
-97.37462597,-99.25219616,-0.016668541,5.000999979,5.000999979
-97.27614766,-99.26959755,-0.016668854,5.001000025,5.001000025
-97.17768611,-99.28710667,-0.01666884,5.000999985,5.000999985
-97.07928086,-99.30491835,-0.016667906,5.000999991,5.000999991
-96.98087529,-99.3227301,-0.016666972,5.001000044,5.001000044
-96.88252418,-99.34085451,-0.016665685,5.001000012,5.001000012
-96.78419265,-99.35907633,-0.016664287,5.001000069,5.001000069
-96.68587827,-99.37740588,-0.016662918,5.001000045,5.001000045
-96.58762191,-99.39603747,-0.01666163,5.001000067,5.001000067
-96.48936447,-99.41466926,-0.016660343,5.001000134,5.001000134
-96.39116337,-99.43361342,-0.016659547,5.001000122,5.001000122
-96.29298168,-99.45265483,-0.016658905,5.001000193,5.001000193
-96.19481735,-99.47180413,-0.016659262,5.001000188,5.001000188
-96.09671257,-99.49125491,-0.016662429,5.001000225,5.001000225
-95.99860598,-99.51070605,-0.016665596,5.001000302,5.001000302
-95.90055791,-99.53046958,-0.016670053,5.001000304,5.001000304
-95.80252932,-99.55033011,-0.016674911,5.001000382,5.001000382
-95.70451878,-99.57029894,-0.016679803,5.001000387,5.001000387
-95.6065698,-99.59056889,-0.016684792,5.00100043,5.00100043
-95.50861872,-99.61083927,-0.016689781,5.001000508,5.001000508
-95.41072893,-99.6314225,-0.016693193,5.001000517,5.001000517
-95.31285904,-99.65210232,-0.016696118,5.001000589,5.001000589
-95.2150085,-99.67289096,-0.016695051,5.001000601,5.001000601
-95.1172217,-99.69398005,-0.016682882,5.001000644,5.001000644
-95.01943279,-99.71506961,-0.016670714,5.001000702,5.001000702
-94.92170882,-99.73647155,-0.016653675,5.001000724,5.001000724
-94.82400473,-99.75796927,-0.016635142,5.001000759,5.001000759
-94.72632278,-99.77957551,-0.016616626,5.001000796,5.001000796
-94.62870536,-99.80147983,-0.016598156,5.001000838,5.001000838
-94.5310859,-99.82338461,-0.016579686,5.00100082,5.00100082
-94.43353748,-99.84559955,-0.016567407,5.0010009,5.0010009
-94.33600661,-99.86790936,-0.016557002,5.001000823,5.001000823
-94.23850434,-99.89032671,-0.016561524,5.001000948,5.001000948
-94.14106425,-99.9130404,-0.016606678,5.001000988,5.001000988
-94.04362221,-99.93575455,-0.016651833,5.001000785,5.001000785
-93.9462634,-99.95877876,-0.016715257,5.00100102,5.00100102
-93.84891526,-99.98189898,-0.016784148,5.001000692,5.001000692
-93.75160951,-100.0051265,-0.016853108,5.001001032,5.001001032
-93.65435899,-100.0286563,-0.016922293,5.00100107,5.00100107
-93.55710662,-100.0521866,-0.016991479,5.001000498,5.001000498
-93.45995982,-100.0760294,-0.016918083,5.001001057,5.001001057
-93.36280897,-100.0999728,-0.016802639,5.001000288,5.001000288
-93.26572286,-100.124018,-0.016336102,5.001001021,5.001001021
-93.16867469,-100.1483668,-0.014935455,5.001001057,5.001001057
-93.07162479,-100.1727161,-0.013534783,5.001000162,5.001000162
-92.97468088,-100.1973027,-0.011712077,5.001001024,5.001001024
-92.87771356,-100.2219722,-0.009765505,5.001000329,5.001000329
-92.78079414,-100.2466889,-0.007819088,5.001001019,5.001001019
-92.68387882,-100.2715608,-0.005870628,5.001001051,5.001001051
-92.58696196,-100.2964331,-0.003922137,5.001000685,5.001000685
-92.49007964,-100.3213664,-0.002132887,5.00100108,5.00100108
-92.39318307,-100.3463236,-0.000388989,5.001001222,5.001001222
-92.29627811,-100.3712767,0.000959237,5.001001143,5.001001143
-92.19937308,-100.3962135,0.001279465,5.001001169,5.001001169
-92.10246678,-100.4211507,0.001599698,5.001001452,5.001001452
-92.00553867,-100.4460598,0.001448151,5.00100123,5.00100123
-91.908619,-100.4709573,0.001163239,5.001001415,5.001001415
-91.81168871,-100.4958506,0.000877676,5.001001282,5.001001282
-91.71476059,-100.5207254,0.000590538,5.001001303,5.001001303
-91.61783147,-100.5456006,0.000303396,5.001001368,5.001001368
-91.52089799,-100.570472,4.23201E-05,5.001001343,5.001001343
-91.4239654,-100.5953418,-0.000211534,5.001001282,5.001001282
-91.32703645,-100.6202135,-0.000399318,5.001001377,5.001001377
-91.23010468,-100.6450933,-0.000421338,5.001001394,5.001001394
-91.13317208,-100.6699733,-0.000443358,5.001001312,5.001001312
-91.03624564,-100.6948607,-0.000387807,5.001001423,5.001001423
-90.93931441,-100.7197519,-0.000311232,5.001001379,5.001001379
-90.84238577,-100.7446444,-0.000234555,5.001001451,5.001001451
-90.74545477,-100.7695421,-0.000157618,5.001001465,5.001001465
-90.6485231,-100.79444,-8.068E-05,5.001001463,5.001001463
-90.55159188,-100.8193392,-1.07915E-05,5.001001491,5.001001491
-90.45465936,-100.844239,5.72307E-05,5.00100153,5.00100153
-90.35772477,-100.8691385,0.000107077,5.001001515,5.001001515
-90.26079041,-100.8940361,0.000112968,5.001001527,5.001001527
-90.16385552,-100.9189338,0.00011886,5.00100157,5.00100157
-90.06691795,-100.9438297,0.000103743,5.001001548,5.001001548
-89.96998127,-100.9687248,8.31965E-05,5.001001577,5.001001577
-89.87304307,-100.9936197,6.26204E-05,5.001001568,5.001001568
-89.77610501,-101.0185134,4.19759E-05,5.001001577,5.001001577
-89.67916651,-101.0434071,2.13313E-05,5.00100159,5.00100159
-89.58222728,-101.0683007,2.59875E-06,5.001001594,5.001001594
-89.48528786,-101.0931942,-1.5652E-05,5.001001593,5.001001593
-89.38834851,-101.118088,-2.88804E-05,5.001001609,5.001001609
-89.29140852,-101.1429824,-3.04388E-05,5.001001616,5.001001616
-89.19446819,-101.1678769,-3.19971E-05,5.001001613,5.001001613
-89.09752816,-101.192772,-2.78482E-05,5.001001629,5.001001629
-89.0005874,-101.2176675,-2.22992E-05,5.00100163,5.00100163
-88.90364664,-101.2425631,-1.67422E-05,5.001001641,5.001001641
-88.80670541,-101.2674591,-1.1167E-05,5.001001647,5.001001647
-88.70976393,-101.2923552,-5.59168E-06,5.00100165,5.00100165
-88.61282228,-101.3172515,-5.40227E-07,5.001001656,5.001001656
-88.51588034,-101.3421479,4.38624E-06,5.001001663,5.001001663
-88.41893805,-101.3670442,7.91141E-06,5.001001665,5.001001665
-88.32199564,-101.3919405,8.31072E-06,5.001001669,5.001001669
-88.22505304,-101.4168368,8.71004E-06,5.001001675,5.001001675
-88.1281101,-101.4417331,7.54376E-06,5.001001676,5.001001676
-88.03116711,-101.4666292,6.01437E-06,5.00100168,5.00100168
-87.9342239,-101.4915255,4.48274E-06,5.001001682,5.001001682
-87.8372806,-101.5164216,2.94621E-06,5.001001684,5.001001684
