Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering,driver_demands.throttle
5.34183E-05,12.00000091,-4.78869E-06,2.55999715,-521.5788307,-248.8708063,-4.81E-10,0.000284846,2.87451E-05,9.456309507
5.34163E-05,12.00000089,-4.78871E-06,2.559997149,-521.47856,-248.9367289,-4.17E-10,0.000284657,2.87427E-05,9.456309708
5.34171E-05,12.00000088,-4.78835E-06,2.559997148,-521.3782893,-249.0026516,-2.67E-10,0.000284467,2.88624E-05,9.45630991
5.34204E-05,12.00000086,-4.78878E-06,2.559997146,-521.2780187,-249.0685743,-8E-11,0.000284278,2.88152E-05,9.456310108
5.34246E-05,12.00000085,-4.78834E-06,2.559997145,-521.177748,-249.1344969,1.23E-10,0.000284089,2.89609E-05,9.456310308
5.343E-05,12.00000083,-4.78872E-06,2.559997144,-521.0774774,-249.2004196,2.22E-10,0.0002839,2.89095E-05,9.456310505
5.34295E-05,12.00000082,-4.78875E-06,2.559997143,-520.9772067,-249.2663422,2.54E-10,0.000283711,2.89037E-05,9.456310702
5.34284E-05,12.00000081,-4.78852E-06,2.559997142,-520.876936,-249.3322649,2.6E-10,0.000283523,2.89597E-05,9.456310899
5.3426E-05,12.00000079,-4.78891E-06,2.559997141,-520.7766654,-249.3981875,2.44E-10,0.000283335,2.88888E-05,9.456311093
5.34256E-05,12.00000078,-4.78832E-06,2.55999714,-520.6763947,-249.4641102,2.16E-10,0.000283147,2.9048E-05,9.456311289
5.34302E-05,12.00000076,-4.78869E-06,2.559997139,-520.5761241,-249.5300329,1.75E-10,0.000282958,2.90224E-05,9.456311482
5.34319E-05,12.00000075,-4.78857E-06,2.559997138,-520.4758534,-249.5959555,1.26E-10,0.00028277,2.90645E-05,9.456311675
5.34346E-05,12.00000074,-4.78847E-06,2.559997137,-520.3755827,-249.6618782,6.6E-11,0.000282582,2.91033E-05,9.456311867
5.34316E-05,12.00000072,-4.78886E-06,2.559997136,-520.2753121,-249.7278008,-6E-12,0.000282395,2.89988E-05,9.456312057
5.34284E-05,12.00000071,-4.78829E-06,2.559997135,-520.1750414,-249.7937235,-1.1E-10,0.000282208,2.91266E-05,9.456312249
5.34278E-05,12.0000007,-4.78863E-06,2.559997134,-520.0747708,-249.8596461,-2.07E-10,0.00028202,2.90739E-05,9.456312437
5.34282E-05,12.00000068,-4.78829E-06,2.559997133,-519.9745001,-249.9255688,-2.72E-10,0.000281833,2.91756E-05,9.456312626
5.34326E-05,12.00000067,-4.78824E-06,2.559997132,-519.8742294,-249.9914915,-3.14E-10,0.000281645,2.92265E-05,9.456312814
5.34339E-05,12.00000066,-4.78857E-06,2.559997131,-519.7739588,-250.0574141,-1.67E-10,0.000281458,2.91558E-05,9.456313
5.34326E-05,12.00000064,-4.78812E-06,2.55999713,-519.6736881,-250.1233368,-1.9E-11,0.000281271,2.92511E-05,9.456313187
5.34301E-05,12.00000063,-4.78854E-06,2.559997129,-519.5734175,-250.1892594,1.39E-10,0.000281085,2.91513E-05,9.456313371
5.34261E-05,12.00000062,-4.78814E-06,2.559997128,-519.4731468,-250.2551821,2.96E-10,0.000280899,2.92496E-05,9.456313556
5.34277E-05,12.0000006,-4.78809E-06,2.559997127,-519.3728762,-250.3211047,3.01E-10,0.000280712,2.93017E-05,9.45631374
5.34297E-05,12.00000059,-4.7883E-06,2.559997126,-519.2726055,-250.3870274,2.96E-10,0.000280525,2.92912E-05,9.456313922
5.34328E-05,12.00000058,-4.78789E-06,2.559997125,-519.1723348,-250.45295,2.14E-10,0.000280339,2.94073E-05,9.456314104
5.34341E-05,12.00000057,-4.78845E-06,2.559997124,-519.0720642,-250.5188727,1.19E-10,0.000280152,2.92941E-05,9.456314284
5.34302E-05,12.00000056,-4.78806E-06,2.559997123,-518.9717935,-250.5847954,-1.2E-10,0.000279967,2.93643E-05,9.456314465
5.34291E-05,12.00000054,-4.78816E-06,2.559997122,-518.8715229,-250.650718,-4.02E-10,0.000279781,2.93667E-05,9.456314644
5.34268E-05,12.00000053,-4.78822E-06,2.559997121,-518.7712522,-250.7166407,-6.13E-10,0.000279595,2.93738E-05,9.456314822
5.34303E-05,12.00000052,-4.7878E-06,2.55999712,-518.6709815,-250.7825633,-7.91E-10,0.000279409,2.95232E-05,9.456315
5.3434E-05,12.00000051,-4.78833E-06,2.559997119,-518.5707109,-250.848486,-6.11E-10,0.000279223,2.94398E-05,9.456315175
5.34352E-05,12.0000005,-4.78795E-06,2.559997118,-518.4704402,-250.9144086,-1.98E-10,0.000279037,2.95374E-05,9.456315352
5.34353E-05,12.00000048,-4.78824E-06,2.559997117,-518.3701696,-250.9803313,2.16E-10,0.000278852,2.94798E-05,9.456315526
5.3431E-05,12.00000047,-4.78825E-06,2.559997117,-518.2698989,-251.0462539,6.31E-10,0.000278667,2.94734E-05,9.4563157
5.34298E-05,12.00000046,-4.78788E-06,2.559997115,-518.1696283,-251.1121766,7.84E-10,0.000278482,2.95892E-05,9.456315874
5.34313E-05,12.00000045,-4.78829E-06,2.559997114,-518.0693576,-251.1780993,6.03E-10,0.000278297,2.95399E-05,9.456316045
5.3434E-05,12.00000044,-4.78784E-06,2.559997113,-517.9690869,-251.2440219,3.86E-10,0.000278112,2.96848E-05,9.456316217
5.34382E-05,12.00000043,-4.78823E-06,2.559997112,-517.8688163,-251.3099446,1.07E-10,0.000277926,2.9632E-05,9.456316387
5.34368E-05,12.00000042,-4.78826E-06,2.559997111,-517.7685456,-251.3758672,-1.22E-10,0.000277742,2.96269E-05,9.456316556
5.34349E-05,12.00000041,-4.78803E-06,2.55999711,-517.668275,-251.4417899,-2.17E-10,0.000277557,2.96824E-05,9.456316726
5.3432E-05,12.0000004,-4.78844E-06,2.55999711,-517.5680043,-251.5077125,-2.94E-10,0.000277373,2.96129E-05,9.456316892
5.34312E-05,12.00000038,-4.78787E-06,2.559997108,-517.4677337,-251.5736352,-2.99E-10,0.000277189,2.97736E-05,9.456317061
5.34357E-05,12.00000037,-4.78827E-06,2.559997107,-517.367463,-251.6395578,-2.87E-10,0.000277004,2.97493E-05,9.456317226
5.34374E-05,12.00000036,-4.78817E-06,2.559997106,-517.2671923,-251.7054805,-1.32E-10,0.00027682,2.97932E-05,9.456317391
5.34402E-05,12.00000035,-4.78811E-06,2.559997105,-517.1669217,-251.7714031,2.2E-11,0.000276636,2.98328E-05,9.456317556
5.34374E-05,12.00000034,-4.78853E-06,2.559997105,-517.066651,-251.8373258,1.69E-10,0.000276452,2.97295E-05,9.456317719
5.34344E-05,12.00000033,-4.78799E-06,2.559997104,-516.9663804,-251.9032485,3.15E-10,0.000276269,2.98589E-05,9.456317883
5.3434E-05,12.00000032,-4.78837E-06,2.559997103,-516.8661097,-251.9691711,2.77E-10,0.000276085,2.98075E-05,9.456318043
5.34347E-05,12.00000031,-4.78806E-06,2.559997101,-516.7658391,-252.0350938,2.27E-10,0.000275902,2.99114E-05,9.456318205
5.34394E-05,12.0000003,-4.78804E-06,2.5599971,-516.6655684,-252.1010164,1.32E-10,0.000275718,2.99629E-05,9.456318365
5.3441E-05,12.00000029,-4.78841E-06,2.559997099,-516.5652978,-252.1669391,3E-11,0.000275534,2.98933E-05,9.456318524
5.34399E-05,12.00000028,-4.78799E-06,2.559997098,-516.4650271,-252.2328617,-8.4E-11,0.000275351,2.99888E-05,9.456318683
5.34375E-05,12.00000027,-4.78844E-06,2.559997098,-516.3647564,-252.2987844,-2.01E-10,0.000275168,2.98886E-05,9.456318839
5.34335E-05,12.00000026,-4.78805E-06,2.559997097,-516.2644858,-252.364707,-2.77E-10,0.000274986,2.99873E-05,9.456318997
5.34352E-05,12.00000025,-4.78802E-06,2.559997096,-516.1642151,-252.4306297,-3.34E-10,0.000274803,3.00386E-05,9.456319153
5.34372E-05,12.00000025,-4.78825E-06,2.559997095,-516.0639445,-252.4965523,-2.31E-10,0.00027462,3.00282E-05,9.456319307
5.34402E-05,12.00000024,-4.78785E-06,2.559997093,-515.9636738,-252.562475,-2.4E-11,0.000274437,3.01432E-05,9.456319462
5.34414E-05,12.00000023,-4.78843E-06,2.559997093,-515.8634032,-252.6283976,1.63E-10,0.000274254,3.00289E-05,9.456319614
5.34372E-05,12.00000022,-4.78804E-06,2.559997092,-515.7631325,-252.6943203,3.31E-10,0.000274072,3.00981E-05,9.456319768
5.34358E-05,12.00000021,-4.78814E-06,2.559997091,-515.6628619,-252.760243,3.26E-10,0.00027389,3.00991E-05,9.456319919
5.34333E-05,12.0000002,-4.7882E-06,2.55999709,-515.5625912,-252.8261656,9.8E-11,0.000273708,3.01055E-05,9.456320069
5.34364E-05,12.00000019,-4.78778E-06,2.559997089,-515.4623205,-252.8920883,-1.32E-10,0.000273526,3.02539E-05,9.45632022
5.34398E-05,12.00000018,-4.78832E-06,2.559997088,-515.3620499,-252.9580109,-3.65E-10,0.000273344,3.01693E-05,9.456320368
5.34407E-05,12.00000017,-4.78793E-06,2.559997087,-515.2617792,-253.0239336,-4.93E-10,0.000273162,3.02659E-05,9.456320517
5.34403E-05,12.00000017,-4.78822E-06,2.559997086,-515.1615086,-253.0898562,-3.41E-10,0.00027298,3.02067E-05,9.456320664
5.34356E-05,12.00000016,-4.78823E-06,2.559997085,-515.0612379,-253.1557789,-1.8E-10,0.000272799,3.01994E-05,9.45632081
5.3434E-05,12.00000015,-4.78784E-06,2.559997084,-514.9609673,-253.2217015,2.4E-11,0.000272618,3.0314E-05,9.456320956
5.34351E-05,12.00000014,-4.78825E-06,2.559997083,-514.8606966,-253.2876242,2.1E-10,0.000272437,3.0264E-05,9.4563211
5.34375E-05,12.00000013,-4.7878E-06,2.559997082,-514.760426,-253.3535468,2.38E-10,0.000272255,3.04083E-05,9.456321245
5.34414E-05,12.00000012,-4.78817E-06,2.559997081,-514.6601553,-253.4194695,2.65E-10,0.000272074,3.03546E-05,9.456321387
5.34397E-05,12.00000012,-4.7882E-06,2.55999708,-514.5598847,-253.4853921,2.48E-10,0.000271893,3.0349E-05,9.45632153
5.34374E-05,12.00000011,-4.78797E-06,2.559997079,-514.459614,-253.5513148,2.32E-10,0.000271712,3.04037E-05,9.456321672
5.34343E-05,12.0000001,-4.78837E-06,2.559997079,-514.3593433,-253.6172374,1.94E-10,0.000271532,3.03339E-05,9.456321811
5.34333E-05,12.00000009,-4.78779E-06,2.559997077,-514.2590727,-253.6831601,1.54E-10,0.000271351,3.04944E-05,9.456321952
5.34376E-05,12.00000008,-4.78818E-06,2.559997076,-514.158802,-253.7490828,1E-10,0.00027117,3.047E-05,9.45632209
5.34391E-05,12.00000008,-4.78808E-06,2.559997075,-514.0585314,-253.8150054,4.4E-11,0.00027099,3.05138E-05,9.456322229
5.34418E-05,12.00000007,-4.78801E-06,2.559997074,-513.9582607,-253.8809281,-6E-11,0.000270809,3.05532E-05,9.456322366
5.34389E-05,12.00000006,-4.78843E-06,2.559997074,-513.8579901,-253.9468507,-1.77E-10,0.000270629,3.04498E-05,9.456322502
5.34358E-05,12.00000005,-4.78788E-06,2.559997073,-513.7577194,-254.0127734,-2.58E-10,0.00027045,3.05793E-05,9.456322639
5.34353E-05,12.00000005,-4.78825E-06,2.559997072,-513.6574488,-254.078696,-3.23E-10,0.00027027,3.05279E-05,9.456322773
5.3436E-05,12.00000004,-4.78795E-06,2.559997071,-513.5571781,-254.1446187,-2.37E-10,0.00027009,3.06321E-05,9.456322907
5.34408E-05,12.00000003,-4.78792E-06,2.559997069,-513.4569075,-254.2105413,-5.3E-11,0.00026991,3.06836E-05,9.45632304
5.34423E-05,12.00000003,-4.78829E-06,2.559997069,-513.3566368,-254.276464,1.23E-10,0.00026973,3.06142E-05,9.456323172
5.34413E-05,12.00000002,-4.78787E-06,2.559997068,-513.2563662,-254.3423866,2.9E-10,0.000269551,3.07098E-05,9.456323305
5.34389E-05,12.00000001,-4.78831E-06,2.559997067,-513.1560955,-254.4083093,3.19E-10,0.000269371,3.06098E-05,9.456323434
5.3435E-05,12.00000001,-4.78792E-06,2.559997066,-513.0558248,-254.4742319,1.7E-10,0.000269193,3.07089E-05,9.456323565
5.34367E-05,12,-4.78789E-06,2.559997065,-512.9555542,-254.5401546,8E-12,0.000269013,3.07604E-05,9.456323694
5.34388E-05,11.99999999,-4.78813E-06,2.559997064,-512.8552835,-254.6060772,-1.77E-10,0.000268834,3.07503E-05,9.456323822
5.34419E-05,11.99999999,-4.78773E-06,2.559997063,-512.7550129,-254.6719999,-3.14E-10,0.000268655,3.08653E-05,9.45632395
5.34431E-05,11.99999998,-4.7883E-06,2.559997062,-512.6547422,-254.7379225,-3.22E-10,0.000268476,3.07508E-05,9.456324076
5.3439E-05,11.99999997,-4.78792E-06,2.559997061,-512.5544716,-254.8038452,-3.15E-10,0.000268298,3.08198E-05,9.456324202
5.34377E-05,11.99999997,-4.78802E-06,2.55999706,-512.4542009,-254.8697678,-2.46E-10,0.000268119,3.08205E-05,9.456324327
5.34352E-05,11.99999996,-4.78809E-06,2.559997059,-512.3539303,-254.9356905,-1.63E-10,0.000267941,3.08268E-05,9.456324451
5.34384E-05,11.99999995,-4.78767E-06,2.559997058,-512.2536596,-255.0016132,3.9E-11,0.000267763,3.09751E-05,9.456324576
5.34418E-05,11.99999995,-4.7882E-06,2.559997057,-512.153389,-255.0675358,2.39E-10,0.000267584,3.08903E-05,9.456324697
5.34427E-05,11.99999994,-4.78782E-06,2.559997056,-512.0531183,-255.1334585,3.8E-10,0.000267406,3.09869E-05,9.45632482
5.34423E-05,11.99999994,-4.78811E-06,2.559997055,-511.9528477,-255.1993811,5.21E-10,0.000267228,3.09276E-05,9.45632494
5.34376E-05,11.99999993,-4.78812E-06,2.559997055,-511.852577,-255.2653038,3.1E-10,0.000267051,3.09203E-05,9.456325061
5.3436E-05,11.99999992,-4.78774E-06,2.559997054,-511.7523064,-255.3312264,7.7E-11,0.000266873,3.10348E-05,9.456325181
5.34371E-05,11.99999992,-4.78815E-06,2.559997053,-511.6520357,-255.3971491,-1.5E-10,0.000266695,3.09847E-05,9.456325298
5.34395E-05,11.99999991,-4.7877E-06,2.559997051,-511.5517651,-255.4630717,-3.77E-10,0.000266517,3.11289E-05,9.456325418
5.34434E-05,11.99999991,-4.78808E-06,2.55999705,-511.4514944,-255.5289944,-2.95E-10,0.000266339,3.10747E-05,9.456325534
5.34417E-05,11.9999999,-4.7881E-06,2.55999705,-511.3512237,-255.594917,-1.23E-10,0.000266163,3.1069E-05,9.45632565
5.34394E-05,11.9999999,-4.78788E-06,2.559997049,-511.2509531,-255.6608397,7.1E-11,0.000265985,3.11231E-05,9.456325767
5.34362E-05,11.99999989,-4.78828E-06,2.559997048,-511.1506824,-255.7267623,2.75E-10,0.000265809,3.10531E-05,9.45632588
5.34352E-05,11.99999988,-4.7877E-06,2.559997047,-511.0504118,-255.792685,3.23E-10,0.000265632,3.12134E-05,9.456325996
5.34395E-05,11.99999988,-4.78809E-06,2.559997046,-510.9501411,-255.8586076,2.71E-10,0.000265455,3.11887E-05,9.456326108
5.3441E-05,11.99999987,-4.78799E-06,2.559997045,-510.8498705,-255.9245303,1.83E-10,0.000265278,3.12324E-05,9.456326221
5.34437E-05,11.99999987,-4.78793E-06,2.559997044,-510.7495998,-255.9904529,6.4E-11,0.000265101,3.12715E-05,9.456326333
5.34407E-05,11.99999986,-4.78835E-06,2.559997043,-510.6493292,-256.0563756,-5.4E-11,0.000264925,3.1168E-05,9.456326443
5.34376E-05,11.99999986,-4.78781E-06,2.559997042,-510.5490585,-256.1222982,-1.7E-10,0.000264749,3.12974E-05,9.456326555
5.3437E-05,11.99999985,-4.78818E-06,2.559997041,-510.4487879,-256.1882209,-2.63E-10,0.000264572,3.12458E-05,9.456326663
5.34377E-05,11.99999985,-4.78787E-06,2.55999704,-510.3485172,-256.2541435,-3.15E-10,0.000264396,3.135E-05,9.456326772
5.34424E-05,11.99999984,-4.78785E-06,2.559997039,-510.2482466,-256.3200662,-2.97E-10,0.00026422,3.14013E-05,9.45632688
5.3444E-05,11.99999984,-4.78821E-06,2.559997038,-510.1479759,-256.3859888,-9.2E-11,0.000264044,3.13317E-05,9.456326987
5.34429E-05,11.99999983,-4.78779E-06,2.559997037,-510.0477053,-256.4519115,1.07E-10,0.000263868,3.1427E-05,9.456327095
5.34405E-05,11.99999983,-4.78824E-06,2.559997037,-509.9474346,-256.5178341,2.76E-10,0.000263692,3.13266E-05,9.456327199
5.34366E-05,11.99999982,-4.78785E-06,2.559997036,-509.847164,-256.5837568,4.02E-10,0.000263517,3.14255E-05,9.456327305
5.34382E-05,11.99999982,-4.78782E-06,2.559997035,-509.7468933,-256.6496794,1.75E-10,0.000263341,3.14767E-05,9.456327409
5.34403E-05,11.99999982,-4.78806E-06,2.559997033,-509.6466227,-256.7156021,-5.3E-11,0.000263166,3.14667E-05,9.456327512
5.34433E-05,11.99999981,-4.78766E-06,2.559997032,-509.546352,-256.7815247,-2.87E-10,0.00026299,3.15816E-05,9.456327616
5.34445E-05,11.99999981,-4.78824E-06,2.559997032,-509.4460814,-256.8474474,-5.2E-10,0.000262815,3.14672E-05,9.456327717
5.34404E-05,11.9999998,-4.78786E-06,2.559997031,-509.3458107,-256.9133701,-3.93E-10,0.000262641,3.15362E-05,9.456327819
5.34391E-05,11.9999998,-4.78796E-06,2.55999703,-509.2455401,-256.9792927,-2.42E-10,0.000262466,3.1537E-05,9.456327919
5.34365E-05,11.99999979,-4.78802E-06,2.559997029,-509.1452694,-257.0452154,-4.6E-11,0.000262291,3.15434E-05,9.456328019
5.34397E-05,11.99999979,-4.78761E-06,2.559997028,-509.0449988,-257.111138,1.59E-10,0.000262116,3.16916E-05,9.456328119
5.34431E-05,11.99999979,-4.78814E-06,2.559997027,-508.9447281,-257.1770607,2.28E-10,0.000261941,3.16067E-05,9.456328216
5.3444E-05,11.99999978,-4.78776E-06,2.559997026,-508.8444575,-257.2429833,2.59E-10,0.000261767,3.17031E-05,9.456328315
5.34437E-05,11.99999978,-4.78806E-06,2.559997025,-508.7441868,-257.308906,2.56E-10,0.000261592,3.16434E-05,9.456328411
5.34389E-05,11.99999977,-4.78806E-06,2.559997024,-508.6439161,-257.3748286,2.38E-10,0.000261419,3.1636E-05,9.456328507
5.34373E-05,11.99999977,-4.78768E-06,2.559997023,-508.5436455,-257.4407513,2.07E-10,0.000261245,3.17504E-05,9.456328604
5.34384E-05,11.99999977,-4.78809E-06,2.559997022,-508.4433748,-257.5066739,1.67E-10,0.000261071,3.17002E-05,9.456328698
5.34408E-05,11.99999976,-4.78764E-06,2.559997021,-508.3431042,-257.5725966,1.18E-10,0.000260896,3.18445E-05,9.456328793
5.34447E-05,11.99999976,-4.78802E-06,2.55999702,-508.2428335,-257.6385192,6E-11,0.000260722,3.17902E-05,9.456328885
5.3443E-05,11.99999976,-4.78804E-06,2.559997019,-508.1425629,-257.7044419,-2.1E-11,0.000260549,3.17845E-05,9.456328978
5.34407E-05,11.99999975,-4.78782E-06,2.559997019,-508.0422922,-257.7703645,-1.31E-10,0.000260375,3.18385E-05,9.456329071
5.34375E-05,11.99999975,-4.78822E-06,2.559997018,-507.9420216,-257.8362872,-2.25E-10,0.000260202,3.17685E-05,9.456329161
5.34364E-05,11.99999975,-4.78765E-06,2.559997017,-507.8417509,-257.9022098,-2.9E-10,0.000260029,3.19287E-05,9.456329253
5.34407E-05,11.99999974,-4.78804E-06,2.559997016,-507.7414803,-257.9681325,-2.92E-10,0.000259855,3.1904E-05,9.456329342
5.34422E-05,11.99999974,-4.78794E-06,2.559997015,-507.6412096,-258.0340551,-1.31E-10,0.000259682,3.19478E-05,9.456329432
5.34449E-05,11.99999974,-4.78787E-06,2.559997014,-507.540939,-258.0999778,3.1E-11,0.000259509,3.19867E-05,9.456329521
5.34419E-05,11.99999973,-4.78829E-06,2.559997013,-507.4406683,-258.1659004,1.93E-10,0.000259336,3.18832E-05,9.456329608
5.34388E-05,11.99999973,-4.78775E-06,2.559997012,-507.3403977,-258.2318231,3.31E-10,0.000259164,3.20125E-05,9.456329696
5.34382E-05,11.99999973,-4.78812E-06,2.559997011,-507.240127,-258.2977457,2.66E-10,0.000258991,3.19609E-05,9.456329782
5.34389E-05,11.99999972,-4.78781E-06,2.55999701,-507.1398564,-258.3636684,2.01E-10,0.000258819,3.20651E-05,9.456329869
5.34436E-05,11.99999972,-4.78779E-06,2.559997009,-507.0395857,-258.429591,8.9E-11,0.000258646,3.21164E-05,9.456329954
5.34451E-05,11.99999972,-4.78816E-06,2.559997008,-506.9393151,-258.4955137,-2.2E-11,0.000258473,3.20469E-05,9.456330038
5.3444E-05,11.99999971,-4.78773E-06,2.559997007,-506.8390444,-258.5614363,-8.2E-11,0.000258301,3.21423E-05,9.456330123
5.34417E-05,11.99999971,-4.78818E-06,2.559997007,-506.7387738,-258.627359,-1.39E-10,0.000258129,3.20421E-05,9.456330205
5.34377E-05,11.99999971,-4.78779E-06,2.559997006,-506.6385031,-258.6932816,-1.82E-10,0.000257958,3.21411E-05,9.456330288
5.34394E-05,11.9999997,-4.78776E-06,2.559997004,-506.5382325,-258.7592043,-2.22E-10,0.000257786,3.21923E-05,9.45633037
5.34415E-05,11.9999997,-4.78799E-06,2.559997003,-506.4379618,-258.8251269,-2.45E-10,0.000257614,3.21822E-05,9.456330451
5.34445E-05,11.9999997,-4.7876E-06,2.559997002,-506.3376912,-258.8910496,-2.62E-10,0.000257442,3.22969E-05,9.456330532
5.34458E-05,11.9999997,-4.78817E-06,2.559997002,-506.2374205,-258.9569722,-2.47E-10,0.00025727,3.21823E-05,9.456330611
5.34417E-05,11.99999969,-4.78779E-06,2.559997001,-506.1371499,-259.0228949,-2.17E-10,0.000257099,3.22511E-05,9.456330691
5.34403E-05,11.99999969,-4.78789E-06,2.559997,-506.0368792,-259.0888175,-8.1E-11,0.000256928,3.22517E-05,9.45633077
5.34377E-05,11.99999969,-4.78795E-06,2.559996999,-505.9366086,-259.1547402,1.22E-10,0.000256757,3.2258E-05,9.456330848
5.34409E-05,11.99999969,-4.78753E-06,2.559996998,-505.8363379,-259.2206628,2.98E-10,0.000256586,3.24063E-05,9.456330926
5.34443E-05,11.99999968,-4.78807E-06,2.559996997,-505.7360673,-259.2865855,4.5E-10,0.000256414,3.23215E-05,9.456331001
5.34453E-05,11.99999968,-4.78769E-06,2.559996996,-505.6357966,-259.3525081,4.32E-10,0.000256244,3.24181E-05,9.456331079
5.34449E-05,11.99999968,-4.78798E-06,2.559996995,-505.535526,-259.4184308,1.98E-10,0.000256073,3.23586E-05,9.456331154
5.34402E-05,11.99999968,-4.78799E-06,2.559996994,-505.4352553,-259.4843534,-3.3E-11,0.000255903,3.23513E-05,9.456331229
5.34385E-05,11.99999967,-4.78761E-06,2.559996993,-505.3349847,-259.5502761,-2.61E-10,0.000255732,3.24656E-05,9.456331304
5.34397E-05,11.99999967,-4.78802E-06,2.559996992,-505.234714,-259.6161987,-3.8E-10,0.000255562,3.24153E-05,9.456331376
5.34421E-05,11.99999967,-4.78756E-06,2.559996991,-505.1344434,-259.6821214,-2.09E-10,0.000255391,3.25592E-05,9.45633145
5.3446E-05,11.99999967,-4.78795E-06,2.55999699,-505.0341727,-259.748044,-3.2E-11,0.00025522,3.25046E-05,9.456331522
5.34442E-05,11.99999967,-4.78797E-06,2.55999699,-504.9339021,-259.8139667,1.7E-10,0.000255051,3.24986E-05,9.456331594
5.3442E-05,11.99999966,-4.78774E-06,2.559996989,-504.8336314,-259.8798893,3.46E-10,0.000254881,3.25525E-05,9.456331666
5.34387E-05,11.99999966,-4.78814E-06,2.559996988,-504.7333608,-259.945812,2.95E-10,0.000254711,3.24826E-05,9.456331735
5.34377E-05,11.99999966,-4.78757E-06,2.559996987,-504.6330901,-260.0117346,2.41E-10,0.000254542,3.2643E-05,9.456331807
5.3442E-05,11.99999966,-4.78796E-06,2.559996986,-504.5328195,-260.0776573,1.24E-10,0.000254372,3.26186E-05,9.456331875
5.34434E-05,11.99999966,-4.78786E-06,2.559996985,-504.4325488,-260.1435799,7E-12,0.000254202,3.26626E-05,9.456331944
5.34461E-05,11.99999965,-4.7878E-06,2.559996984,-504.3322782,-260.2095026,-1.11E-10,0.000254032,3.27016E-05,9.456332013
5.34432E-05,11.99999965,-4.78822E-06,2.559996983,-504.2320075,-260.2754252,-2.29E-10,0.000253863,3.25981E-05,9.456332079
5.34401E-05,11.99999965,-4.78767E-06,2.559996982,-504.1317369,-260.3413479,-2.91E-10,0.000253695,3.27274E-05,9.456332148
5.34395E-05,11.99999965,-4.78804E-06,2.559996981,-504.0314662,-260.4072705,-3.43E-10,0.000253525,3.26756E-05,9.456332213
5.34402E-05,11.99999965,-4.78774E-06,2.55999698,-503.9311956,-260.4731932,-1.95E-10,0.000253357,3.27798E-05,9.45633228
5.3445E-05,11.99999965,-4.78772E-06,2.559996979,-503.8309249,-260.5391158,1.1E-11,0.000253187,3.2831E-05,9.456332345
5.34465E-05,11.99999964,-4.78808E-06,2.559996978,-503.7306543,-260.6050385,1.91E-10,0.000253018,3.27615E-05,9.456332409
5.34454E-05,11.99999964,-4.78766E-06,2.559996977,-503.6303836,-260.6709611,3.6E-10,0.00025285,3.2857E-05,9.456332474
5.3443E-05,11.99999964,-4.7881E-06,2.559996977,-503.530113,-260.7368838,2.88E-10,0.000252681,3.27567E-05,9.456332537
5.34391E-05,11.99999964,-4.78771E-06,2.559996976,-503.4298423,-260.8028064,6E-11,0.000252514,3.28558E-05,9.4563326
5.34408E-05,11.99999964,-4.78768E-06,2.559996975,-503.3295717,-260.8687291,-1.71E-10,0.000252345,3.2907E-05,9.456332663
5.34429E-05,11.99999964,-4.78791E-06,2.559996974,-503.229301,-260.9346517,-4.04E-10,0.000252177,3.2897E-05,9.456332724
5.3446E-05,11.99999964,-4.78752E-06,2.559996973,-503.1290304,-261.0005744,-4.67E-10,0.000252008,3.30118E-05,9.456332786
5.34472E-05,11.99999963,-4.78809E-06,2.559996972,-503.0287597,-261.066497,-3.16E-10,0.00025184,3.28971E-05,9.456332846
5.34431E-05,11.99999963,-4.78771E-06,2.559996971,-502.9284891,-261.1324197,-1.47E-10,0.000251673,3.2966E-05,9.456332907
5.34418E-05,11.99999963,-4.78781E-06,2.55999697,-502.8282184,-261.1983424,5.7E-11,0.000251505,3.29665E-05,9.456332966
5.34392E-05,11.99999963,-4.78787E-06,2.559996969,-502.7279478,-261.264265,2.13E-10,0.000251338,3.29727E-05,9.456333025
5.34424E-05,11.99999963,-4.78745E-06,2.559996968,-502.6276771,-261.3301877,2.43E-10,0.00025117,3.3121E-05,9.456333085
5.34458E-05,11.99999963,-4.78799E-06,2.559996967,-502.5274065,-261.3961103,2.64E-10,0.000251002,3.30361E-05,9.456333142
5.34467E-05,11.99999963,-4.7876E-06,2.559996966,-502.4271358,-261.462033,2.46E-10,0.000250835,3.31326E-05,9.4563332
5.34464E-05,11.99999963,-4.7879E-06,2.559996966,-502.3268652,-261.5279556,2.26E-10,0.000250667,3.30731E-05,9.456333256
5.34417E-05,11.99999962,-4.7879E-06,2.559996965,-502.2265945,-261.5938783,1.86E-10,0.000250501,3.30659E-05,9.456333313
5.34401E-05,11.99999962,-4.78752E-06,2.559996964,-502.1263239,-261.6598009,1.46E-10,0.000250334,3.31803E-05,9.45633337
5.34412E-05,11.99999962,-4.78793E-06,2.559996963,-502.0260532,-261.7257236,8.8E-11,0.000250167,3.31301E-05,9.456333424
5.34436E-05,11.99999962,-4.78748E-06,2.559996962,-501.9257826,-261.7916462,2.9E-11,0.00025,3.32742E-05,9.45633348
