Gyro.gyro_X,Gyro.gyro_Y,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering,driver_demands.throttle
197.371903,77.24418531,0.082484841,15.00083166,0.011740458,1.335613167,0.010003963,-0.001470615,0.630944918,10.38402783
197.4059317,77.39028533,0.082485135,15.00083007,0.011740475,1.337113337,0.010001542,-0.001416586,0.631357573,10.38402008
197.4397412,77.53643622,0.082484904,15.00082838,0.011740497,1.338613507,0.009999137,-0.00142568,0.631245302,10.3840101
197.4733314,77.68263765,0.082485722,15.00082667,0.011740525,1.34011368,0.009996754,-0.001446696,0.631181058,10.38400267
197.5067022,77.82888929,0.082486356,15.00082501,0.011740554,1.341613859,0.009995097,-0.001405872,0.631382806,10.38399537
197.5398535,77.97519081,0.082487414,15.00082328,0.011740596,1.343114045,0.009994027,-0.001465068,0.630948725,10.38398756
197.5727854,78.12154189,0.082487566,15.00082166,0.011740627,1.344614239,0.009996271,-0.001411523,0.631355053,10.38398122
197.6054976,78.26794219,0.082487054,15.00081995,0.011740655,1.346114434,0.009998924,-0.00142094,0.631238102,10.38397251
197.6379902,78.41439138,0.082487468,15.00081823,0.011740683,1.347614632,0.010002113,-0.001442535,0.631168723,10.38396619
197.670263,78.56088914,0.082487599,15.00081655,0.011740703,1.349114835,0.010005331,-0.001401896,0.63136763,10.38395985
197.702316,78.70743514,0.082488093,15.00081482,0.011740728,1.350615043,0.010008434,-0.001461165,0.630931347,10.38395288
197.7341491,78.85402904,0.082487659,15.0008132,0.011740733,1.352115256,0.01001041,-0.001407407,0.631335721,10.38394729
197.7657623,79.00067051,0.082486576,15.0008115,0.011740729,1.353615465,0.01001018,-0.001416184,0.631218738,10.38393925
197.7971554,79.14735922,0.082486466,15.00080978,0.01174072,1.355115673,0.010007058,-0.001437044,0.631149157,10.38393356
197.8283285,79.29409485,0.082486147,15.00080812,0.011740699,1.356615881,0.010002982,-0.001395374,0.631350137,10.38392785
197.8592813,79.44087707,0.082486286,15.00080639,0.011740684,1.35811609,0.009998619,-0.00145362,0.630916572,10.38392151
197.890014,79.58770553,0.082485612,15.00080477,0.01174065,1.359616298,0.009994291,-0.001399353,0.631323669,10.38391659
197.9205263,79.73457992,0.082484412,15.00080306,0.011740612,1.361116499,0.009990514,-0.001407747,0.631210928,10.3839093
197.9508182,79.8814999,0.082484309,15.00080134,0.011740576,1.362616695,0.009987458,-0.001428847,0.631144782,10.38390443
197.9808897,80.02846515,0.082484117,15.00079966,0.011740537,1.364116888,0.009988208,-0.001387787,0.631350236,10.38389964
198.0107407,80.17547532,0.082484488,15.00079791,0.011740513,1.36561708,0.009990244,-0.001446854,0.630920983,10.38389432
198.0403711,80.32253009,0.08248414,15.00079627,0.01174048,1.367117271,0.009993417,-0.001393918,0.631330361,10.38389052
198.0697809,80.46962913,0.082483332,15.00079454,0.011740453,1.368617455,0.009996607,-0.001403396,0.631220524,10.38388444
198.09897,80.61677211,0.082483658,15.00079279,0.011740437,1.370117634,0.009999819,-0.001425708,0.631155295,10.38388085
198.1279382,80.7639587,0.0824839,15.00079108,0.011740425,1.371617814,0.010002508,-0.001385267,0.631361541,10.38387739
198.1566857,80.91118856,0.082484683,15.00078931,0.011740433,1.373117993,0.010004755,-0.001444776,0.630932337,10.38387342
198.1852122,81.05846136,0.082484702,15.00078764,0.011740435,1.374618175,0.010004465,-0.001391978,0.631338302,10.38387098
198.2135178,81.20577678,0.082484185,15.00078589,0.011740444,1.376118353,0.010003882,-0.001401246,0.631225036,10.38386623
198.2416023,81.35313448,0.082484695,15.00078412,0.01174046,1.377618529,0.010002917,-0.00142335,0.631153379,10.38386391
198.2694657,81.50053412,0.082484989,15.0007824,0.011740476,1.379118707,0.010001981,-0.001382439,0.631352782,10.38386161
198.2971079,81.64797539,0.082485671,15.00078063,0.011740504,1.380618888,0.010001074,-0.00144147,0.63091619,10.38385867
198.324529,81.79545794,0.082485429,15.00077897,0.011740515,1.382119071,0.010000352,-0.001388508,0.631314681,10.38385708
198.3517287,81.94298144,0.082484501,15.00077723,0.011740521,1.383619248,0.009999937,-0.001397482,0.631197169,10.38385298
198.3787071,82.09054557,0.082484485,15.00077549,0.011740521,1.385119423,0.009999921,-0.001419576,0.631123383,10.38385112
198.4054641,82.23814998,0.082484199,15.00077379,0.011740508,1.386619596,0.010000061,-0.001378535,0.63132792,10.38384914
198.4319997,82.38579435,0.082484336,15.00077204,0.011740497,1.388119768,0.010000253,-0.001437462,0.630899434,10.38384642
198.4583137,82.53347835,0.082483693,15.0007704,0.011740463,1.389619938,0.010000479,-0.001384618,0.631312352,10.38384508
198.4844061,82.68120163,0.082482609,15.00076867,0.011740422,1.391120098,0.010000752,-0.001393506,0.631211009,10.38384137
198.5102769,82.82896388,0.082482766,15.00076692,0.011740381,1.392620254,0.010001088,-0.001415694,0.63115306,10.38384017
198.535926,82.97676475,0.082483011,15.0007652,0.011740339,1.394120409,0.010001678,-0.001374521,0.631369861,10.3838392
198.5613534,83.12460392,0.082484006,15.0007634,0.011740317,1.395620564,0.010002356,-0.001433299,0.630950917,10.38383788
198.5865589,83.27248105,0.08248446,15.0007617,0.011740295,1.397120723,0.010003133,-0.001380435,0.631359718,10.38383829
198.6115426,83.4203958,0.082484552,15.00075991,0.011740289,1.39862088,0.010003926,-0.001389065,0.631250155,10.38383661
198.6363043,83.56834786,0.082485765,15.0007581,0.011740303,1.40012104,0.01000474,-0.001411128,0.631174601,10.38383749
198.660844,83.71633688,0.082486756,15.00075634,0.01174033,1.401621207,0.010005185,-0.00136953,0.631371062,10.38383847
198.6851617,83.86436253,0.082488035,15.00075453,0.011740381,1.403121382,0.01000531,-0.001427839,0.630930335,10.38383876
198.7092573,84.01242448,0.082488231,15.00075284,0.011740426,1.404621565,0.010003614,-0.001374586,0.631320006,10.3838403
198.7331307,84.16052239,0.082487531,15.00075109,0.011740469,1.406121746,0.01000171,-0.001382646,0.631197143,10.38383919
198.7567819,84.30865594,0.082487509,15.00074933,0.011740507,1.407621929,0.009999537,-0.001404342,0.631114721,10.38384008
198.7802109,84.45682478,0.082486991,15.00074765,0.011740527,1.409122112,0.009997392,-0.001362348,0.631314635,10.38384064
198.8034175,84.60502858,0.082486699,15.00074591,0.011740538,1.410622294,0.009995314,-0.001420343,0.630881783,10.38384024
198.8264019,84.75326701,0.082485485,15.00074429,0.011740515,1.412122474,0.009993736,-0.0013673,0.631285089,10.38384103
198.8491638,84.90153974,0.082483712,15.00074259,0.011740469,1.413622643,0.00999308,-0.001375534,0.631177516,10.38383929
198.8717032,85.04984643,0.082483083,15.00074088,0.01174041,1.415122804,0.009993613,-0.001397803,0.631109647,10.38383985
198.8940202,85.19818675,0.082482461,15.0007392,0.011740333,1.416622959,0.009994573,-0.001356347,0.631321475,10.38384047
198.9161146,85.34656036,0.082482539,15.00073746,0.011740262,1.418123108,0.009995665,-0.001414931,0.630898661,10.38384055
198.9379864,85.49496693,0.082482079,15.00073583,0.01174018,1.419623253,0.00999679,-0.001362671,0.631304956,10.38384221
198.9596355,85.64340613,0.082481308,15.0007341,0.011740103,1.421123389,0.009997907,-0.001371433,0.631199828,10.38384164
198.981062,85.79187762,0.082481779,15.00073235,0.011740043,1.422623518,0.009999013,-0.001394331,0.631130732,10.38384356
199.0022656,85.94038107,0.082482231,15.00073065,0.011739994,1.424123646,0.009999977,-0.001353162,0.631341783,10.38384563
199.0232465,86.08891614,0.082483258,15.00072889,0.011739975,1.425623773,0.010000897,-0.001411971,0.630917789,10.38384714
199.0440045,86.23748251,0.082483571,15.00072723,0.011739962,1.427123902,0.010001801,-0.001359952,0.63132353,10.38385017
199.0645397,86.38607983,0.082483382,15.00072548,0.011739966,1.428624027,0.010002721,-0.001368685,0.631219593,10.3838509
199.0848518,86.53470777,0.082484261,15.00072372,0.011739988,1.430124151,0.010003662,-0.001391637,0.631151827,10.38385403
199.104941,86.683366,0.082484986,15.00072201,0.01174002,1.431624279,0.010004403,-0.001350196,0.631365726,10.38385725
199.1248072,86.83205419,0.082486194,15.00072023,0.011740073,1.433124412,0.010004964,-0.00140867,0.630944592,10.38385989
199.1444502,86.98077199,0.082486642,15.00071855,0.011740122,1.434624552,0.010004499,-0.001356353,0.631350941,10.38386405
199.1638702,87.12951908,0.082486564,15.00071679,0.011740175,1.436124693,0.01000392,-0.001364561,0.631247557,10.38386593
199.1830669,87.27829511,0.082487535,15.00071502,0.011740235,1.437624839,0.010003197,-0.001387126,0.631177473,10.38387022
199.2020405,87.42709976,0.082488322,15.00071329,0.011740292,1.439124994,0.010002503,-0.001345128,0.631388106,10.38387458
199.2207908,87.57593268,0.082489541,15.0007115,0.011740362,1.440625158,0.010001789,-0.001403057,0.63096276,10.38387833
199.2393177,87.72479356,0.082489926,15.00070982,0.011740417,1.442125334,0.010000834,-0.001350482,0.631362106,10.38388352
199.2576214,87.87368204,0.082489686,15.00070806,0.011740469,1.443625513,0.009999355,-0.001358307,0.631252624,10.38388632
199.2757016,88.0225978,0.082490377,15.00070629,0.011740519,1.4451257,0.00999721,-0.001380756,0.631175058,10.38389138
199.2935585,88.17154049,0.082490761,15.00070457,0.01174056,1.446625895,0.009994856,-0.001338637,0.631379785,10.38389636
199.3111918,88.32050979,0.082491461,15.00070281,0.011740606,1.448126099,0.009992445,-0.001396538,0.630948893,10.38390055
199.3286016,88.46950536,0.082491237,15.00070116,0.011740631,1.449626311,0.009990067,-0.00134443,0.631342644,10.38390603
199.3457879,88.61852686,0.082490322,15.00069943,0.011740646,1.451126523,0.009988413,-0.001352731,0.631229603,10.38390897
199.3627507,88.76757396,0.082490304,15.00069771,0.011740655,1.452626738,0.009987682,-0.001376087,0.631148726,10.38391404
199.3794898,88.91664633,0.082489981,15.00069604,0.01174065,1.454126955,0.009991943,-0.001334964,0.631353521,10.38391895
199.3960052,89.06574362,0.082490018,15.00069431,0.011740646,1.455627174,0.009997844,-0.001393928,0.630923942,10.383923
199.4122969,89.2148655,0.082489223,15.00069271,0.011740622,1.457127394,0.010005209,-0.001342927,0.631321633,10.38392833
199.4283649,89.36401164,0.082487869,15.00069103,0.011740589,1.458627608,0.010012591,-0.00135182,0.631214998,10.38393115
199.4442092,89.5131817,0.08248759,15.00068933,0.011740554,1.460127817,0.010019994,-0.001375527,0.631141488,10.38393619
199.4598296,89.66237534,0.082487212,15.00068769,0.011740513,1.461628023,0.010024946,-0.001333589,0.631354003,10.38394121
199.4752263,89.81159224,0.082487409,15.00068598,0.011740485,1.463128227,0.010027819,-0.001391328,0.630931595,10.38394556
199.490399,89.96083204,0.082486972,15.00068438,0.011740447,1.464628431,0.010019308,-0.001338233,0.631329479,10.38395138
199.5053478,90.11009443,0.082486112,15.0006827,0.011740415,1.466128626,0.010009411,-0.00134477,0.631220108,10.38395489
199.5200727,90.25937905,0.082486357,15.00068101,0.011740394,1.467628817,0.009997752,-0.0013662,0.631136294,10.38396072
199.5345737,90.40868558,0.082486413,15.00067937,0.011740375,1.469129006,0.009986122,-0.001322578,0.63133299,10.38396652
199.5488506,90.55801368,0.082486816,15.00067769,0.011740373,1.470629193,0.009974906,-0.001379076,0.630892273,10.3839715
199.5629034,90.70736302,0.082486255,15.00067614,0.01174036,1.472129379,0.009967065,-0.001326696,0.631271847,10.38397766
199.5767323,90.85673325,0.082484889,15.00067452,0.011740341,1.473629553,0.009965821,-0.001334622,0.631150685,10.38398109
199.590337,91.00612404,0.082484287,15.00067291,0.011740317,1.475129719,0.009972942,-0.001358707,0.631062556,10.3839864
199.6037176,91.15553506,0.082483282,15.00067137,0.011740274,1.476629874,0.009982972,-0.001318152,0.631273493,10.38399129
199.6168741,91.30496596,0.082482647,15.00066978,0.011740227,1.478130019,0.009993855,-0.001377816,0.630855153,10.38399514
199.6298064,91.45441642,0.082481352,15.0006683,0.011740153,1.479630152,0.01000477,-0.001328212,0.631276199,10.38400024
199.6425145,91.60388609,0.082479853,15.00066672,0.011740068,1.481130268,0.010014482,-0.001337933,0.63119605,10.38400301
199.6549983,91.75337464,0.08247994,15.0006651,0.011739985,1.482630371,0.010022672,-0.001362981,0.631145315,10.38400839
199.6672579,91.90288174,0.082480494,15.00066351,0.011739909,1.484130468,0.010022358,-0.001321758,0.631369736,10.38401431
199.6792932,92.05240704,0.082482099,15.00066183,0.011739863,1.485630564,0.01001928,-0.001380224,0.630951515,10.38402013
199.6911042,92.20195021,0.082483345,15.00066025,0.011739832,1.487130662,0.010013789,-0.001328695,0.631314891,10.3840279
199.7026908,92.35151092,0.082484049,15.00065859,0.011739828,1.48863076,0.010008315,-0.001336315,0.631158554,10.38403356
199.7140531,92.50108882,0.082485242,15.00065697,0.011739845,1.490130859,0.010002862,-0.001359444,0.630999888,10.38404119
199.7251909,92.65068358,0.082485163,15.00065547,0.011739859,1.491630958,0.009998428,-0.001316783,0.631136547,10.38404793
199.7361043,92.80029487,0.082484082,15.000654,0.011739863,1.493131051,0.009994847,-0.001374096,0.630644942,10.38405243
199.7467933,92.94992235,0.082480771,15.00065273,0.011739808,1.494631127,0.009995834,-0.001322415,0.631044973,10.38405653
199.7572579,93.09956568,0.082475975,15.00065142,0.01173969,1.496131169,0.009997399,-0.001329924,0.631002172,10.38405648
199.767498,93.24922451,0.082472352,15.00065008,0.011739515,1.497631176,0.009999691,-0.0013534,0.631075311,10.38405781
199.7775137,93.39889853,0.082470132,15.00064869,0.011739298,1.49913115,0.010002013,-0.001310933,0.63155466,10.38405957
199.7873048,93.54858738,0.082471774,15.00064703,0.011739109,1.500631107,0.010004257,-0.001368409,0.631441415,10.38406296
199.7968714,93.69829074,0.082477701,15.00064516,0.011739002,1.502131074,0.010005807,-0.001316766,0.632109619,10.38407245
199.8062134,93.84800826,0.082488718,15.00064289,0.011739073,1.503631085,0.01000593,-0.001323988,0.632162195,10.38408592
199.8153305,93.99773961,0.082505479,15.00064034,0.011739397,1.505131185,0.010004258,-0.001347177,0.632056842,10.38410835
199.8242229,94.14748446,0.082524152,15.00063774,0.011739998,1.506631414,0.010001985,-0.001304178,0.631849221,10.38413612
199.8328905,94.29724247,0.082540585,15.00063528,0.011740841,1.508131789,0.009999543,-0.001361137,0.630802329,10.384165
199.8413331,94.4470133,0.082547572,15.00063347,0.011741763,1.50963229,0.009997134,-0.001309296,0.62975138,10.38419061
199.8495511,94.59679661,0.082536945,15.00063273,0.011742494,1.511132838,0.009994955,-0.00131628,0.627621662,10.38420191
199.8575445,94.74659208,0.082499331,15.00063379,0.0117426,1.512633287,0.009993063,-0.001339528,0.624610159,10.38419062
199.8653138,94.89639936,0.082421106,15.00063757,0.011741456,1.514133392,0.009992682,-0.001296563,0.620321646,10.38414064
199.8728594,95.04621812,0.082285939,15.00064519,0.011738218,1.515632773,0.009992792,-0.001353429,0.614671821,10.38403295
199.8801821,95.19604803,0.082074378,15.000658,0.011731792,1.517130881,0.009993358,-0.001301573,0.607175192,10.38384379
199.8872832,95.34588875,0.081763506,15.00067769,0.011720799,1.51862696,0.00999394,-0.001307998,0.597915145,10.38354449
199.894164,95.49573998,0.081327583,15.00070611,0.011703569,1.520119999,0.009994543,-0.001330428,0.586730052,10.38309953
199.9008265,95.64560137,0.080740238,15.00074519,0.011678149,1.521608702,0.009995496,-0.001285866,0.573244091,10.3824705
199.9072732,95.79547263,0.079974166,15.00079694,0.011642317,1.523091453,0.009996736,-0.001340508,0.558175334,10.38161711
199.9135069,95.94535343,0.079004881,15.00086307,0.011593672,1.524566296,0.009999472,-0.001285857,0.54047367,10.38049762
199.9195311,96.09524348,0.077810934,15.00094524,0.011529678,1.526030938,0.010002408,-0.001288544,0.521083271,10.37907727
199.9253501,96.24514249,0.076374214,15.00104474,0.011447773,1.527482734,0.010005593,-0.001306646,0.499818183,10.37732114
199.9309683,96.39505016,0.074684797,15.00116237,0.011345504,1.528918724,0.010008808,-0.00125663,0.476251473,10.3752043
199.9363909,96.54496621,0.072737569,15.00129874,0.0112206,1.530335658,0.010011797,-0.001305099,0.451601446,10.37271023
199.9416238,96.69489036,0.070534976,15.00145379,0.011071122,1.531730037,0.010012912,-0.001243464,0.424675971,10.36982809
199.946673,96.84482234,0.068087531,15.00162714,0.010895542,1.533098176,0.010010238,-0.00123821,0.396823569,10.36656117
199.9515453,96.99476189,0.065412004,15.0018179,0.010692842,1.534436258,0.010002835,-0.001247743,0.367952069,10.3629189
199.9562475,97.14470874,0.062536964,15.00202467,0.010462644,1.535740428,0.009993799,-0.001188247,0.337759587,10.35892259
199.9607869,97.29466262,0.059497781,15.00224593,0.010205228,1.53700689,0.009984304,-0.00122621,0.307482969,10.35460352
199.9651709,97.44462328,0.056327966,15.00248018,0.009921445,1.538231968,0.00997484,-0.001153517,0.276025077,10.34999564
199.9694072,97.59459048,0.05304885,15.00272624,0.009612479,1.539412112,0.009967702,-0.001135061,0.244549738,10.34513154
199.9735039,97.74456395,0.049668913,15.00298301,0.009279652,1.540543846,0.009963455,-0.001128905,0.213011698,10.34003644
199.9774695,97.89454344,0.046196311,15.00324921,0.008924291,1.541623756,0.009975339,-0.00104918,0.180987577,10.33473458
199.9813129,98.04452872,0.042640534,15.00352346,0.008547631,1.542648531,0.009992374,-0.001059907,0.149718941,10.32925258
199.9850434,98.19451952,0.039016765,15.00380398,0.008150857,1.543614999,0.010014011,-0.000950586,0.11810111,10.32361894
199.9886706,98.34451559,0.035345458,15.00408877,0.007735111,1.544520201,0.010035666,-0.000881778,0.087235937,10.31786949
199.9922042,98.49451667,0.031649037,15.00437572,0.007301558,1.545361428,0.010057343,-0.000809291,0.057104086,10.31204344
199.9956542,98.64452249,0.027955088,15.00466283,0.006851473,1.546136293,0.010069235,-0.000641475,0.027184437,10.30618125
199.9990305,98.79453278,0.024289728,15.00494845,0.006386233,1.54684279,0.010072637,-0.000541345,-0.001306949,10.30032053
200.0023431,98.94454728,0.020678307,15.00523124,0.005907402,1.54747932,0.010031693,-0.000293999,-0.029528792,10.2944922
200.0056021,99.09456571,0.017144026,15.00550999,0.005416691,1.548044707,0.00998516,-5.8749E-05,-0.056500303,10.28872168
200.0088171,99.24458782,0.01370513,15.00578352,0.004915958,1.548538177,0.009931755,0.000210671,-0.082284761,10.2830316
200.0119981,99.39461333,0.010379393,15.00605068,0.004407208,1.548959358,0.009878374,0.000606597,-0.10752287,10.27744288
200.0151546,99.54464196,0.007179144,15.00631033,0.003892492,1.549308274,0.009829381,0.000970504,-0.131066524,10.27197594
200.0182963,99.69467345,0.004113601,15.00656165,0.003373917,1.549585326,0.009813636,0.001513694,-0.1541309,10.26664921
200.0214324,99.84470752,0.001188559,15.00680403,0.002853564,1.549791278,0.009865413,0.002085761,-0.175843723,10.26147513
200.0245721,99.99474388,-0.001595426,15.00703707,0.002333454,1.549927214,0.009999587,0.002733455,-0.196301485,10.25646266
200.0277245,100.1447823,-0.004237979,15.00726049,0.001815542,1.549994515,0.010163089,0.003560374,-0.216239155,10.251616
200.0308982,100.2948224,-0.00674326,15.00747396,0.001301639,1.54999483,0.010334655,0.004409304,-0.234538599,10.24693792
200.0341019,100.444864,-0.009117011,15.00767733,0.000793443,1.549930027,0.010506276,0.005505722,-0.252450367,10.24243206
200.0373438,100.5949067,-0.011366432,15.00787042,0.000292466,1.549802171,0.010617589,0.0066998,-0.269153615,10.23809799
200.0406321,100.7449504,-0.013501903,15.00805324,-0.000199945,1.549613471,0.010655931,0.00804099,-0.28474621,10.23393113
200.0439747,100.8949946,-0.015530937,15.00822562,-0.000682582,1.54936629,0.010276419,0.009637719,-0.300002061,10.22993046
200.0473789,101.0450392,-0.017464565,15.00838693,-0.001154507,1.549063265,0.009767531,0.01131693,-0.313820883,10.2260971
200.0508522,101.1950837,-0.019317293,15.00853702,-0.00161493,1.548707268,0.009142115,0.013285534,-0.327484108,10.22243886
200.0544015,101.345128,-0.021106334,15.00867668,-0.00206313,1.548301193,0.008516858,0.015380628,-0.34022707,10.21895812
200.0580335,101.4951716,-0.022848121,15.00880703,-0.002498414,1.547847682,0.007891505,0.017644274,-0.352115569,10.21563844
200.0617548,101.6452143,-0.024550961,15.0089289,-0.002920151,1.547349125,0.007109894,0.020136681,-0.363911449,10.21246212
200.0655715,101.7952559,-0.026221462,15.00904232,-0.003327842,1.546807773,0.006189866,0.022729771,-0.374459573,10.20941798
200.0694896,101.9452959,-0.0278641,15.00914719,-0.003721016,1.546225807,0.004574585,0.025553027,-0.384974143,10.20650705
200.0735147,102.0953342,-0.029482416,15.00924322,-0.00409922,1.545605362,0.002869738,0.028468732,-0.39467412,10.20372965
200.0776523,102.2453703,-0.031081032,15.00933044,-0.004462034,1.54494849,0.001057294,0.031498382,-0.403600678,10.20108473
200.0819073,102.395404,-0.032660985,15.00940919,-0.00480907,1.544257157,-0.000755076,0.034595311,-0.412559027,10.19857312
200.0862847,102.545435,-0.034224394,15.00947975,-0.005140054,1.543533236,-0.002546536,0.037742316,-0.420394899,10.19619102
200.0907891,102.6954629,-0.035772018,15.00954272,-0.005454784,1.542778502,-0.004187374,0.040875865,-0.42831365,10.19393556
200.0954246,102.8454875,-0.037303452,15.00959854,-0.00575319,1.541994646,-0.005515487,0.043993285,-0.43555598,10.19179791
200.1001954,102.9955084,-0.038819434,15.00964774,-0.006035327,1.541183264,-0.006472437,0.047085789,-0.442136122,10.1897732
200.1051054,103.1455252,-0.040317362,15.00969084,-0.006301365,1.540345865,-0.007294885,0.050065001,-0.448883472,10.18785425
200.110158,103.2955378,-0.041796287,15.00972807,-0.006551576,1.53948388,-0.008082076,0.053045651,-0.454630483,10.18603427
200.1153567,103.4455458,-0.043254317,15.00975975,-0.006786326,1.538598648,-0.008868755,0.055862656,-0.460569617,10.18431304
200.1207046,103.5955489,-0.0446888,15.00978602,-0.007006093,1.537691436,-0.009586415,0.058621727,-0.46596325,10.18268706
200.1262046,103.7455467,-0.04609863,15.00980712,-0.00721144,1.536763426,-0.010222364,0.061302123,-0.470796961,10.18115811
200.1318596,103.895539,-0.04747978,15.00982348,-0.007402964,1.53581573,-0.010379694,0.063786534,-0.475922902,10.17972449
200.137672,104.0455255,-0.048830218,15.00983534,-0.007581339,1.534849394,-0.010394968,0.066258895,-0.480156539,10.17838169
200.1436442,104.1955059,-0.050147627,15.00984319,-0.00774725,1.533865389,-0.010280495,0.068515769,-0.484675982,10.17712865
200.1497784,104.3454798,-0.051429196,15.00984722,-0.00790142,1.532864628,-0.010165914,0.07072015,-0.488762251,10.17595901
200.1560768,104.495447,-0.052674014,15.00984764,-0.008044589,1.531847958,-0.010051499,0.072851886,-0.492370503,10.17487233
200.1625412,104.6454071,-0.053878556,15.00984473,-0.008177472,1.530816167,-0.009956765,0.0748159,-0.496369798,10.17386667
200.1691733,104.7953599,-0.055041551,15.00983854,-0.008300806,1.529770002,-0.009880585,0.076792583,-0.499556599,10.17293879
200.175975,104.9453051,-0.056161702,15.00982942,-0.008415287,1.528710147,-0.009888881,0.078591859,-0.50308787,10.17208943
200.1829477,105.0952423,-0.057237286,15.00981753,-0.008521603,1.52763725,-0.00990881,0.080359085,-0.506263598,10.17131271
200.1900928,105.2451714,-0.058268565,15.00980303,-0.008620422,1.526551905,-0.009941556,0.082078751,-0.509009755,10.17060732
200.1974117,105.3950919,-0.059253272,15.00978617,-0.008712351,1.525454671,-0.009974371,0.083645584,-0.512213504,10.16997002
200.2049057,105.5450037,-0.060191433,15.00976693,-0.008797995,1.524346076,-0.010006032,0.085238982,-0.514660509,10.16939661
200.2125759,105.6949064,-0.061083158,15.00974551,-0.008877897,1.523226609,-0.010030895,0.086666828,-0.517492177,10.16888804
200.2204235,105.8447997,-0.061928113,15.00972201,-0.008952579,1.522096736,-0.010040535,0.088069448,-0.520034948,10.16843885
200.2284496,105.9946833,-0.062728031,15.00969654,-0.009022538,1.52095689,-0.010033785,0.089435826,-0.522188292,10.16804779
200.236655,106.144557,-0.063482213,15.00966931,-0.009088205,1.519807483,-0.010020603,0.090654768,-0.52486847,10.16771124
200.2450407,106.2944205,-0.064192329,15.00964022,-0.009150016,1.518648911,-0.010005993,0.091909756,-0.526842946,10.16742433
200.2536077,106.4442734,-0.064860195,15.00960944,-0.009208353,1.517481542,-0.009991439,0.093011477,-0.529243711,10.16718811
200.2623568,106.5941155,-0.065487025,15.00957695,-0.009263582,1.516305726,-0.009978933,0.094095202,-0.531414298,10.16699786
200.2712888,106.7439466,-0.066075945,15.00954279,-0.009316054,1.515121787,-0.0099686,0.095155346,-0.533227591,10.16685343
200.2804045,106.8937662,-0.066627435,15.00950715,-0.009366067,1.513930031,-0.009972052,0.096075287,-0.535617484,10.16675218
200.2897047,107.0435742,-0.06714409,15.00946992,-0.009413927,1.512730751,-0.009979109,0.097039615,-0.5373371,10.16668955
200.2991901,107.1933702,-0.067628483,15.00943125,-0.009459894,1.511524215,-0.009989663,0.097862029,-0.539499755,10.16666673
200.3088615,107.3431539,-0.068082302,15.00939107,-0.009504218,1.510310681,-0.010000251,0.098670283,-0.541472199,10.16667932
200.3187196,107.4929251,-0.068508959,15.00934936,-0.009547134,1.509090381,-0.01001084,0.099464512,-0.543101979,10.16672802
200.3287651,107.6426834,-0.068910986,15.009306,-0.00958887,1.507863533,-0.010019172,0.100120542,-0.551650914,10.16681156
200.3389989,107.7924285,-0.069324587,15.00925823,-0.009630271,1.50663024,-0.010025176,0.100826555,-0.559597935,10.16693416
200.3494223,107.94216,-0.06980552,15.00920413,-0.009672697,1.505390243,-0.010022068,0.101398324,-0.567998659,10.16715547
200.3600372,108.0918776,-0.070384981,15.00914219,-0.00971787,1.504142932,-0.010017585,0.101958413,-0.576162488,10.16751082
200.3708458,108.2415806,-0.071075362,15.00907115,-0.009767709,1.502887459,-0.010011774,0.102513129,-0.583835485,10.16803139
200.3818504,108.3912687,-0.07186992,15.00899071,-0.009823985,1.501622842,-0.010005985,0.102932618,-0.59191908,10.16874096
200.3930535,108.5409412,-0.072752849,15.00890131,-0.009888138,1.500348053,-0.01000038,0.103408194,-0.599071858,10.16964338
200.4044573,108.6905976,-0.073702012,15.00880422,-0.009961045,1.499062071,-0.009995599,0.10375907,-0.606325003,10.17072908
200.4160643,108.8402375,-0.074691513,15.00870042,-0.010042974,1.497763936,-0.009992787,0.104100918,-0.613032445,10.17197187
200.4278764,108.9898603,-0.075697063,15.00859042,-0.010133571,1.49645278,-0.009991845,0.104445713,-0.61895752,10.17335389
200.4398957,109.1394655,-0.076693334,15.00847453,-0.010231889,1.495127861,-0.009991738,0.104656932,-0.625061788,10.17486483
200.4521242,109.2890526,-0.077659869,15.00835285,-0.010336554,1.493788588,-0.009991786,0.104928056,-0.630040739,10.17649749
200.4645636,109.4386212,-0.078579749,15.00822623,-0.010445851,1.49243452,-0.009991865,0.105081155,-0.634961614,10.17824816
200.4772155,109.5881706,-0.079438682,15.00809566,-0.010557904,1.49106538,-0.009992045,0.105225341,-0.63924292,10.18009736
200.4900815,109.7377005,-0.080227628,15.00796215,-0.01067082,1.489681047,-0.009992318,0.105378887,-0.642673036,10.18202503
200.5031632,109.8872104,-0.080938059,15.00782652,-0.010782766,1.488281562,-0.009993162,0.105399507,-0.646271731,10.18401019
200.516462,110.0366998,-0.081566327,15.00768895,-0.010892136,1.486867131,-0.009994139,0.105484412,-0.648762042,10.18603585
200.5299791,110.1861682,-0.082111302,15.0075498,-0.010997562,1.485438094,-0.009995271,0.105459519,-0.651234073,10.18809833
200.5437159,110.3356153,-0.082572709,15.00740941,-0.011097981,1.483994934,-0.009996424,0.105428881,-0.653153179,10.19018766
200.5576735,110.4850405,-0.082953554,15.00726836,-0.011192646,1.482538247,-0.009997592,0.105417907,-0.654312326,10.19229633
