Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering,driver_demands.throttle
0.083296357,14.98356393,0.011779557,0.379925908,-160.9084398,-7.728973691,0.009999182,-0.00943673,0.637634457,10.41968689
0.083304078,14.98358235,0.011780373,0.381432683,-161.0482072,-7.782988729,0.00999909,-0.009271156,0.637986689,10.42092287
0.083311051,14.98360142,0.011781145,0.382939539,-161.187923,-7.837201297,0.009999019,-0.009128425,0.637928794,10.42214158
0.083318781,14.98362116,0.011781882,0.384446472,-161.3275553,-7.891565745,0.009998964,-0.009039642,0.637804348,10.42334712
0.083325915,14.98364167,0.011782574,0.385953481,-161.4670898,-7.946243041,0.009998943,-0.008849554,0.638057978,10.42453776
0.083333004,14.9836628,0.011783237,0.38746056,-161.6065786,-8.001035903,0.009998934,-0.008761003,0.637672202,10.42571235
0.083339245,14.9836847,0.011783851,0.388967703,-161.7459378,-8.056098031,0.009998955,-0.008600266,0.638023026,10.4268736
0.08334478,14.98370721,0.011784427,0.390474901,-161.8852432,-8.111354835,0.009998996,-0.00846446,0.63795162,10.4280179
0.083351129,14.98373036,0.011784972,0.391982153,-162.0244649,-8.166765373,0.009999055,-0.008380688,0.637826321,10.42914944
0.083356954,14.98375424,0.011785478,0.393489456,-162.1635856,-8.222485572,0.009999147,-0.008197683,0.638066861,10.43026644
0.083362804,14.9837787,0.01178596,0.394996806,-162.3026598,-8.278321014,0.009999251,-0.008116288,0.637668072,10.4313678
0.083367814,14.98380391,0.011786398,0.396504199,-162.4416032,-8.334427222,0.009999385,-0.007960768,0.638017976,10.43245617
0.083372143,14.98382968,0.011786803,0.398011625,-162.5804906,-8.390725273,0.009999539,-0.007832233,0.637933483,10.43352793
0.083377321,14.98385606,0.011787183,0.399519083,-162.7192939,-8.447178893,0.009999711,-0.007753787,0.637807241,10.43458736
0.083382012,14.98388313,0.011787527,0.401026572,-162.8579932,-8.503939006,0.009999915,-0.007578141,0.638034637,10.43563259
0.083386765,14.98391074,0.011787851,0.402534088,-162.9966452,-8.560814042,0.010000132,-0.007504149,0.637622724,10.4366626
0.083390648,14.98393907,0.011788135,0.404041629,-163.1351652,-8.617961321,0.01000038,-0.007354058,0.637971459,10.43767994
0.083393843,14.98396793,0.011788388,0.405549182,-163.273627,-8.675297634,0.010000647,-0.007232972,0.637873899,10.438681
0.083397889,14.98399736,0.011788617,0.40705675,-163.4120042,-8.732791327,0.010000932,-0.007160007,0.637746628,10.43967012
0.083401465,14.98402744,0.011788814,0.408564331,-163.5502745,-8.790588371,0.010001249,-0.00699183,0.637961133,10.44064539
0.083405122,14.98405804,0.011788992,0.410071921,-163.6884968,-8.848500018,0.010001555,-0.006925325,0.637536443,10.44160582
0.08340787,14.98408932,0.01178913,0.411579517,-163.8265855,-8.906685359,0.010001789,-0.00678072,0.637884322,10.44255393
0.083409921,14.98412109,0.01178924,0.413087109,-163.9646142,-8.965056949,0.010001782,-0.006667108,0.637774331,10.44348606
0.083412829,14.98415341,0.011789326,0.414594698,-164.1025575,-9.023587697,0.010001551,-0.006599632,0.637646595,10.44440666
0.08341529,14.98418634,0.01178938,0.416102283,-164.2403913,-9.082418647,0.010001245,-0.006438931,0.637849145,10.44531375
0.083417861,14.98421976,0.011789418,0.417609861,-164.3781762,-9.141363858,0.010000933,-0.006379923,0.637412715,10.44620641
0.083419502,14.98425382,0.011789417,0.419117428,-164.515826,-9.200584113,0.010000652,-0.006240865,0.637760735,10.44708708
0.083420451,14.98428834,0.011789389,0.420624975,-164.6534139,-9.259987803,0.01000039,-0.00613482,0.63763962,10.4479521
0.083422281,14.98432337,0.01178934,0.422132502,-164.7909159,-9.319552342,0.010000145,-0.00607297,0.637512621,10.44880603
0.083423704,14.98435897,0.011789262,0.423640009,-164.9283056,-9.379413893,0.009999933,-0.005919924,0.637704747,10.4496468
0.083425284,14.98439503,0.01178917,0.425147493,-165.0656456,-9.439389346,0.009999733,-0.005868589,0.637258165,10.45047357
0.083425928,14.98443171,0.011789042,0.426654952,-165.2028489,-9.499641121,0.009999563,-0.005735276,0.63760782,10.45128872
0.083425903,14.9844688,0.011788891,0.428162375,-165.3399887,-9.560073552,0.009999413,-0.005636964,0.637477331,10.45208859
0.083426798,14.98450637,0.011788722,0.429669764,-165.4770417,-9.620668481,0.009999281,-0.0055809,0.637352661,10.45287781
0.083427339,14.98454449,0.011788529,0.431177119,-165.6139799,-9.681557274,0.009999181,-0.005435622,0.637536243,10.45365425
0.083428096,14.98458302,0.011788326,0.432684437,-165.7508676,-9.742559609,0.009999093,-0.005392057,0.637081397,10.45441716
0.083427924,14.98462213,0.011788092,0.434191718,-165.8876169,-9.803839504,0.009999036,-0.005264567,0.637434433,10.45516885
0.083427115,14.98466163,0.011787839,0.43569895,-166.024301,-9.865297318,0.009998998,-0.005174029,0.637296536,10.45590564
0.083427272,14.98470157,0.011787572,0.437206136,-166.1608974,-9.926919235,0.009998978,-0.005123783,0.637175962,10.45663226
0.083427137,14.98474201,0.011787286,0.438713276,-166.2973766,-9.988831913,0.00999899,-0.004986261,0.637352976,10.45734652
0.083427279,14.98478284,0.011786995,0.44022037,-166.4338045,-10.05085777,0.009999014,-0.004950434,0.636891786,10.45804773
0.083426506,14.98482422,0.011786678,0.441727415,-166.5700922,-10.11316239,0.009999069,-0.004828722,0.637249665,10.45873814
0.083425127,14.98486594,0.011786346,0.443234402,-166.7063132,-10.17564223,0.009999143,-0.004745873,0.637105779,10.45941408
0.083424758,14.98490807,0.011786006,0.444741335,-166.8424454,-10.23828773,0.009999236,-0.004701357,0.636990125,10.46008033
0.083424146,14.98495068,0.011785651,0.446248215,-166.9784582,-10.30122094,0.00999936,-0.004571456,0.637161059,10.46073467
0.083423856,14.98499363,0.011785297,0.447755039,-167.1144188,-10.36426698,0.009999496,-0.004543213,0.636693724,10.46137644
0.083422636,14.98503709,0.01178492,0.449261809,-167.2502372,-10.4275929,0.009999664,-0.004427114,0.6370559,10.46200784
0.08342081,14.98508087,0.011784533,0.450768516,-167.3859876,-10.49109142,0.00999985,-0.004351752,0.636905594,10.46262516
0.083419999,14.98512502,0.01178414,0.452275161,-167.5216481,-10.55475711,0.010000055,-0.004312758,0.636794046,10.46323328
0.083418955,14.98516961,0.011783735,0.453781748,-167.6571869,-10.61870749,0.010000291,-0.004190228,0.636958359,10.46382989
0.083418239,14.98521452,0.011783333,0.455288275,-167.7926727,-10.68277035,0.010000539,-0.0041693,0.636484368,10.46441438
0.08341655,14.98525992,0.01178291,0.456794743,-167.9280143,-10.74711418,0.010000819,-0.004058541,0.63685023,10.46498889
0.083414228,14.98530559,0.011782478,0.458301142,-168.0632866,-10.81162802,0.010001117,-0.003990352,0.636693209,10.4655497
0.083412909,14.9853516,0.011782041,0.459807476,-168.1984677,-10.87631048,0.010001434,-0.003956569,0.63658536,10.46610175
0.083411355,14.98539802,0.011781592,0.461313746,-168.333525,-10.94127469,0.01000168,-0.003841053,0.636743031,10.46664268
0.083410134,14.98544473,0.011781147,0.462819953,-168.4685286,-11.00635101,0.01000184,-0.003827072,0.636262468,10.46717193
0.0834079,14.9854919,0.01178068,0.464326096,-168.6033857,-11.07170934,0.010001609,-0.003721285,0.636632054,10.46769157
0.083405015,14.98553931,0.011780204,0.465832165,-168.7381724,-11.13723512,0.010001335,-0.00365989,0.63646871,10.46819788
0.083403133,14.98558704,0.011779723,0.467338165,-168.8728665,-11.2029309,0.010001017,-0.00363097,0.636364859,10.46869588
0.083401031,14.98563514,0.011779231,0.468844097,-169.0074349,-11.26890545,0.010000729,-0.00352215,0.636516578,10.46918313
0.083399285,14.98568349,0.011778743,0.470349961,-169.1419487,-11.33499173,0.010000454,-0.003514824,0.636030232,10.46965915
0.083396505,14.98573228,0.011778234,0.471855756,-169.2763139,-11.4013609,0.010000211,-0.003413825,0.636404258,10.47012594
0.083393079,14.98578128,0.011777717,0.473361474,-169.4106075,-11.46789497,0.009999985,-0.003359047,0.636235627,10.47057979
0.083390677,14.98583057,0.011777196,0.474867118,-169.5448072,-11.53460033,0.00999978,-0.00333487,0.636136674,10.47102576
0.08338809,14.98588019,0.011776667,0.476372689,-169.6788793,-11.60158151,0.009999604,-0.003232623,0.636283682,10.4714614
0.0833859,14.98593005,0.011776143,0.477878188,-169.812896,-11.66867401,0.009999441,-0.003231826,0.635792836,10.47188625
0.083382675,14.98598031,0.011775601,0.479383616,-169.9467618,-11.73605023,0.00999931,-0.003135501,0.636172464,10.47230229
0.083378825,14.98603075,0.011775053,0.480888961,-170.080555,-11.80358886,0.009999197,-0.003087186,0.635999975,10.47270577
0.083376034,14.98608144,0.011774504,0.482394229,-170.2142528,-11.87130001,0.009999104,-0.003067611,0.635907162,10.47310185
0.083373107,14.98613245,0.011773949,0.483899422,-170.3478212,-11.93928409,0.009999041,-0.002971748,0.636050996,10.47348802
0.083370629,14.98618365,0.011773404,0.48540454,-170.4813334,-12.00737909,0.00999899,-0.002977281,0.635557186,10.47386387
0.083367127,14.98623523,0.011772842,0.486909583,-170.6146924,-12.07575856,0.009998972,-0.002885436,0.635943789,10.47423132
0.083363029,14.98628695,0.011772279,0.488414542,-170.7479778,-12.14429802,0.009998971,-0.002843353,0.635769019,10.47458664
0.083360035,14.9863389,0.011771717,0.489919423,-170.8811664,-12.21301117,0.009998991,-0.002828158,0.635683672,10.47493504
0.083356957,14.98639113,0.011771153,0.491424226,-171.0142237,-12.28199441,0.00999904,-0.002738412,0.635825702,10.47527396
0.083354382,14.98644353,0.011770603,0.492928954,-171.147224,-12.35108817,0.009999102,-0.002749997,0.63533016,10.47560305
0.083350794,14.98649628,0.011770039,0.494433608,-171.2800687,-12.42046711,0.009999196,-0.00266236,0.635724193,10.47592419
0.08334663,14.98654914,0.011769477,0.495938178,-171.412839,-12.49000367,0.009999308,-0.002626194,0.635547516,10.47623361
0.083343599,14.9866022,0.011768919,0.49744267,-171.5455107,-12.55971502,0.00999944,-0.00261508,0.63546926,10.4765366
0.083340512,14.98665551,0.011768363,0.498947086,-171.6780495,-12.62969369,0.009999601,-0.002531103,0.635608962,10.47683054
0.08333795,14.98670896,0.011767822,0.500451428,-171.8105307,-12.69978249,0.009999775,-0.002548383,0.635110953,10.47711512
0.083334349,14.98676272,0.01176727,0.501955698,-171.9428536,-12.7701571,0.009999982,-0.002464604,0.635511228,10.47739215
0.083330155,14.98681658,0.011766721,0.503459887,-172.0751013,-12.84068702,0.010000206,-0.002433966,0.635331702,10.47765786
0.083327081,14.98687061,0.011766178,0.504964,-172.2072488,-12.91139277,0.01000045,-0.002426558,0.635259389,10.47791758
0.083323945,14.98692486,0.011765637,0.506468039,-172.3392618,-12.98236313,0.010000724,-0.002347928,0.635395959,10.47816863
0.083321328,14.98697923,0.011765111,0.507972008,-172.4712162,-13.05344322,0.010001011,-0.002370472,0.63489475,10.47841075
0.083317623,14.98703389,0.011764574,0.509475907,-172.6030099,-13.1248097,0.01000133,-0.00229013,0.635300458,10.47864568
0.083313295,14.98708861,0.011764038,0.510979727,-172.7347276,-13.19632925,0.010001609,-0.002264558,0.635117613,10.47886966
0.083310068,14.98714348,0.011763507,0.512483473,-172.8663434,-13.26802561,0.01000184,-0.002260415,0.635050675,10.47908806
0.083306771,14.98719855,0.011762976,0.513987148,-172.9978231,-13.33998391,0.010001707,-0.002186648,0.635183944,10.47929817
0.083303991,14.98725371,0.011762461,0.515490754,-173.1292435,-13.41205154,0.010001465,-0.002213974,0.634679479,10.47949973
0.083300089,14.98730914,0.011761931,0.516994292,-173.2605004,-13.48440604,0.010001146,-0.002136642,0.635090517,10.47969448
0.083295546,14.98736461,0.011761403,0.518497754,-173.3916808,-13.55691138,0.010000844,-0.002115712,0.634904604,10.47987862
0.083292103,14.9874202,0.011760878,0.520001142,-173.5227574,-13.62959441,0.010000562,-0.002114482,0.634843192,10.48005759
0.083288602,14.98747597,0.011760353,0.521504462,-173.6536966,-13.7025367,0.01000031,-0.002045281,0.634973692,10.48022862
0.083285636,14.9875318,0.011759843,0.523007713,-173.7845755,-13.77558787,0.01000007,-0.002077123,0.634466584,10.48039152
0.083281533,14.98758788,0.01175932,0.524510899,-173.9152885,-13.84892626,0.009999863,-0.002002633,0.634883486,10.48054796
0.083276793,14.98764398,0.011758797,0.526014008,-174.0459243,-13.9224133,0.009999673,-0.00198616,0.634695338,10.48069415
0.08327317,14.98770017,0.011758279,0.527517046,-174.1764544,-13.99607884,0.009999504,-0.001987706,0.634640141,10.48083558
0.083269519,14.98775651,0.011757762,0.529020015,-174.3068457,-14.070001,0.009999364,-0.001922893,0.634768884,10.48096944
0.083266438,14.9878129,0.011757261,0.530522918,-174.4371761,-14.14403159,0.009999237,-0.001959071,0.634260178,10.48109559
0.083262222,14.98786952,0.011756748,0.532025756,-174.5673377,-14.21834971,0.009999142,-0.001887259,0.634683863,10.48121566
0.083257387,14.98792612,0.011756237,0.53352852,-174.6974217,-14.29281434,0.009999065,-0.001875038,0.634494651,10.48132583
0.083253701,14.9879828,0.011755733,0.535031213,-174.8273981,-14.3674582,0.009999008,-0.001879178,0.634446652,10.48143167
0.083250026,14.9880396,0.011755232,0.53653384,-174.9572343,-14.44235611,0.009998981,-0.001818523,0.6345749,10.48153033
0.083246967,14.98809643,0.011754749,0.538036403,-175.0870088,-14.51736201,0.009998965,-0.001858799,0.63406585,10.4816217
0.083242784,14.98815346,0.011754256,0.539538902,-175.2166119,-14.59265567,0.009998984,-0.001789445,0.63449736,10.48170737
0.083238006,14.98821046,0.011753769,0.54104133,-175.3461367,-14.66809376,0.009999019,-0.001781214,0.634308233,10.48178353
0.083234413,14.9882675,0.011753289,0.542543691,-175.4755521,-14.74371178,0.009999074,-0.001787708,0.634268166,10.48185579
0.083230871,14.98832465,0.011752816,0.544045989,-175.604826,-14.81958131,0.009999159,-0.001730922,0.634396493,10.48192126
0.083227985,14.9883818,0.011752363,0.545548227,-175.7340374,-14.8955584,0.009999256,-0.001775003,0.63388744,10.48197986
0.083223975,14.98843913,0.011751902,0.547050406,-175.8630745,-14.97182342,0.009999387,-0.001707826,0.634326139,10.48203316
0.083219376,14.9884964,0.011751448,0.548552517,-175.992033,-15.04823086,0.009999535,-0.001703263,0.634136465,10.48207731
0.083215967,14.9885537,0.011751005,0.550054566,-176.1208801,-15.12481884,0.009999703,-0.001711813,0.634103089,10.48211797
0.083212615,14.98861108,0.011750568,0.551556557,-176.2495843,-15.20165589,0.0099999,-0.001658548,0.634230332,10.48215221
0.08320992,14.98866844,0.011750153,0.553058493,-176.3782253,-15.27860003,0.01000011,-0.001706079,0.633723454,10.48217997
0.083206078,14.98872597,0.01174973,0.554560375,-176.5066892,-15.35583223,0.010000353,-0.001640743,0.634164504,10.48220276
0.083201623,14.98878341,0.011749315,0.556062195,-176.6350741,-15.43320489,0.010000613,-0.001639468,0.633973139,10.48221677
0.08319832,14.98884087,0.011748909,0.557563958,-176.7633455,-15.51075866,0.010000894,-0.001649718,0.633945174,10.48222763
0.083195043,14.98889839,0.011748508,0.559065667,-176.8914729,-15.58855908,0.010001203,-0.001599569,0.634070422,10.48223238
0.083192401,14.98895587,0.011748128,0.560567327,-177.0195362,-15.66646616,0.010001513,-0.001650141,0.633566942,10.482231
0.083188586,14.98901349,0.011747738,0.562068937,-177.1474196,-15.74466135,0.010001744,-0.001586254,0.634007475,10.48222496
0.083184137,14.98907102,0.011747354,0.56357049,-177.2752236,-15.82299509,0.010001779,-0.001587839,0.633813922,10.48221045
0.083180795,14.98912855,0.011746976,0.565071991,-177.402912,-15.90151045,0.010001549,-0.001599389,0.633790799,10.48219312
0.083177454,14.98918611,0.011746601,0.566573441,-177.5304553,-15.98027007,0.010001253,-0.001551947,0.633913886,10.48216996
0.083174738,14.98924362,0.011746244,0.568074845,-177.6579336,-16.05913589,0.010000939,-0.001605166,0.633415247,10.48214101
0.083170849,14.98930126,0.011745876,0.569576204,-177.7852293,-16.13828976,0.010000659,-0.001542438,0.63385372,10.48210769
0.083166326,14.98935879,0.011745512,0.571077508,-177.9124451,-16.21758028,0.010000395,-0.001546606,0.633658247,10.48206623
0.083162884,14.9894163,0.011745152,0.572578762,-178.0395434,-16.2970528,0.010000153,-0.001559281,0.633640144,10.48202225
0.083159437,14.98947383,0.011744795,0.574079969,-178.1664954,-16.37676719,0.009999939,-0.001514391,0.63376161,10.48197272
0.083156624,14.98953129,0.011744455,0.575581132,-178.2933817,-16.4565873,0.009999737,-0.001570128,0.633268201,10.48191774
0.083152658,14.98958886,0.011744104,0.577082252,-178.4200825,-16.53669529,0.00999957,-0.001508493,0.63370539,10.48185869
0.083148081,14.98964631,0.011743756,0.578583319,-178.5467031,-16.61693809,0.009999418,-0.001515143,0.633508827,10.48179184
0.083144582,14.98970372,0.011743414,0.580084339,-178.6732042,-16.69736322,0.009999288,-0.00152887,0.63349644,10.48172276
0.083141088,14.98976113,0.011743074,0.581585313,-178.7995578,-16.77802789,0.009999186,-0.001486415,0.633617284,10.48164843
0.083138258,14.98981846,0.011742753,0.583086245,-178.925845,-16.85879779,0.009999097,-0.001544547,0.633129909,10.481569
0.083134311,14.98987588,0.011742421,0.584587137,-179.0519438,-16.93985536,0.009999042,-0.001483904,0.633566943,10.48148582
0.08312979,14.98993316,0.011742095,0.586087978,-179.1779621,-17.02104594,0.009999002,-0.001492889,0.633370427,10.48139518
0.083126355,14.98999039,0.011741775,0.587588773,-179.3038589,-17.10241913,0.009998984,-0.001507551,0.633364715,10.48130261
0.08312295,14.9900476,0.011741459,0.589089527,-179.4296071,-17.18402957,0.009998995,-0.001467363,0.633486117,10.48120511
0.083120244,14.99010471,0.011741163,0.59059024,-179.555288,-17.26574475,0.009999017,-0.001527718,0.633005702,10.48110287
0.083116465,14.9901619,0.011740859,0.592090916,-179.6807778,-17.34774734,0.009999075,-0.001467911,0.633443503,10.4809972
0.08311215,14.99021893,0.011740563,0.593591546,-179.8061867,-17.4298812,0.009999147,-0.001479036,0.633247732,10.48088443
0.083108928,14.99027589,0.011740275,0.595092134,-179.931472,-17.51219789,0.009999242,-0.001494461,0.633248787,10.48077005
0.083105751,14.99033282,0.011739993,0.596592683,-180.0566077,-17.59474961,0.009999365,-0.001456319,0.633370556,10.48065105
0.083103293,14.99038964,0.011739732,0.598093198,-180.1816753,-17.67740557,0.0099995,-0.00151867,0.63289639,10.48052765
0.083099778,14.99044651,0.011739465,0.599593679,-180.3065488,-17.76034862,0.009999669,-0.00145949,0.633333952,10.48040114
0.083095734,14.99050321,0.011739207,0.601094119,-180.4313413,-17.84342125,0.009999854,-0.001472503,0.633137808,10.48026785
0.083092753,14.99055983,0.011738957,0.602594522,-180.556008,-17.92667689,0.010000061,-0.001488462,0.633144141,10.48013325
0.083089793,14.99061641,0.011738714,0.604094892,-180.6805241,-18.01016536,0.010000296,-0.001452087,0.633265041,10.47999428
0.083087532,14.99067286,0.011738492,0.605595232,-180.8049713,-18.09375759,0.010000543,-0.001516152,0.632795696,10.47985123
0.083084197,14.99072935,0.011738263,0.607095543,-180.9292215,-18.17763655,0.010000825,-0.001457334,0.633231952,10.47970532
0.083080313,14.99078566,0.011738041,0.608595819,-181.0533904,-18.26164344,0.010001122,-0.001471927,0.63303444,10.47955292
0.083077442,14.99084188,0.011737825,0.610096062,-181.1774315,-18.34583346,0.010001441,-0.001488138,0.633044983,10.47939944
0.083074557,14.99089804,0.011737614,0.611596277,-181.3013208,-18.43025418,0.010001695,-0.001453201,0.633164296,10.47924184
0.083072349,14.99095406,0.011737422,0.613096466,-181.4251404,-18.51477816,0.010001894,-0.001518645,0.632698957,10.47908042
0.083069049,14.99101012,0.01173722,0.614596631,-181.5487602,-18.59958845,0.010001659,-0.00145988,0.633133498,10.47891638
0.083065187,14.99106598,0.011737022,0.616096764,-181.6722984,-18.68452505,0.010001388,-0.001475724,0.632934324,10.47874611
0.083062301,14.99112174,0.01173683,0.617596868,-181.7957067,-18.76964485,0.010001065,-0.001491912,0.632948741,10.47857499
0.083059382,14.99117743,0.011736639,0.619096947,-181.9189622,-18.85499319,0.01000077,-0.001458161,0.633066481,10.47839997
0.083057133,14.99123297,0.011736465,0.620597002,-182.0421473,-18.94044427,0.010000487,-0.001524763,0.63260507,10.47822139
0.083053796,14.99128854,0.01173628,0.622097037,-182.1651297,-19.0261811,0.010000239,-0.001465966,0.633038196,10.47804043
0.083049903,14.99134389,0.011736099,0.623597041,-182.2880303,-19.11204263,0.010000006,-0.001482975,0.632837741,10.47785349
0.083046971,14.99139915,0.011735921,0.625097019,-182.4107989,-19.19808733,0.009999796,-0.001499138,0.632856338,10.47766593
0.083044007,14.99145431,0.011735746,0.626596974,-182.5334137,-19.28435843,0.009999614,-0.001466557,0.632973108,10.47747471
0.083041726,14.99150932,0.011735586,0.628096907,-182.6559573,-19.37073174,0.009999444,-0.001534313,0.632516092,10.47728018
0.083038378,14.99156434,0.011735416,0.629596821,-182.7782955,-19.45739019,0.009999309,-0.001475507,0.632948587,10.47708352
0.083034498,14.99161914,0.01173525,0.631096707,-182.9005516,-19.54417178,0.00999919,-0.001493662,0.632747666,10.47688114
0.083031581,14.99167383,0.011735088,0.632596569,-183.0226736,-19.63113647,0.009999093,-0.001509807,0.632771149,10.47667837
0.083028647,14.99172842,0.011734929,0.634096408,-183.1446408,-19.71832545,0.009999024,-0.001478357,0.632887894,10.47647218
0.083026422,14.99178284,0.011734788,0.635596229,-183.2665361,-19.80561611,0.009998967,-0.001547222,0.632436054,10.47626296
0.083023164,14.99183726,0.011734637,0.637096032,-183.3882231,-19.89319127,0.009998945,-0.00148838,0.63286896,10.47605185
0.083019406,14.99189145,0.011734492,0.638595809,-183.5098278,-19.98088804,0.009998939,-0.001507615,0.632668593,10.4758353
0.083016623,14.99194552,0.011734352,0.640095564,-183.6312963,-20.06876778,0.009998955,-0.001523697,0.632697803,10.47561862
0.083013844,14.99199948,0.011734217,0.6415953,-183.7526091,-20.15686977,0.009998999,-0.001493287,0.63281535,10.47539875
0.083011805,14.99205326,0.0117341,0.64309502,-183.8738492,-20.24507291,0.009999055,-0.001563163,0.632369198,10.47517614
0.083008765,14.99210703,0.011733976,0.644594725,-183.9948781,-20.33355985,0.009999147,-0.001504203,0.632802625,10.4749519
0.08300525,14.99216056,0.011733859,0.646094408,-184.1158245,-20.42216692,0.009999254,-0.001524394,0.632602612,10.47472249
0.083002707,14.99221396,0.011733749,0.647594073,-184.2366327,-20.51095681,0.009999383,-0.001540315,0.63263659,10.47449319
0.083000166,14.99226724,0.011733645,0.649093722,-184.3572842,-20.59996693,0.00999954,-0.001510794,0.632753767,10.47426094
0.082998362,14.99232033,0.01173356,0.650593359,-184.4778621,-20.68907766,0.009999709,-0.001581528,0.63231172,10.4740262
0.08299555,14.9923734,0.011733468,0.652092986,-184.5982261,-20.77847146,0.009999914,-0.001522311,0.632744056,10.47379004
0.082992247,14.99242623,0.011733383,0.653592595,-184.7185073,-20.86798395,0.010000134,-0.001543278,0.632542797,10.47354895
0.082989872,14.99247892,0.011733305,0.655092189,-184.8386483,-20.95767905,0.010000377,-0.001558879,0.632579831,10.47330816
0.08298746,14.99253148,0.01173323,0.656591772,-184.9586315,-21.04759241,0.010000646,-0.001530043,0.632695237,10.47306459
0.082985752,14.99258384,0.011733173,0.658091347,-185.0785404,-21.13760586,0.010000929,-0.001601422,0.632255807,10.47281875
0.082983006,14.99263618,0.011733106,0.659590914,-185.1982326,-21.22790159,0.010001247,-0.001541754,0.632685958,10.47257166
0.08297974,14.99268827,0.011733044,0.661090466,-185.3178417,-21.31831461,0.010001532,-0.001563261,0.632482488,10.47231982
0.082977353,14.99274021,0.011732984,0.662590008,-185.4373086,-21.40891,0.010001765,-0.00157833,0.632521609,10.47206844
0.082974895,14.99279203,0.011732926,0.66408954,-185.5566166,-21.49972171,0.010001674,-0.001549925,0.632634651,10.47181443
0.082973117,14.99284364,0.011732881,0.665589066,-185.6758497,-21.59063297,0.010001449,-0.001621697,0.6321972,10.47155833
0.082970284,14.99289522,0.011732824,0.667088586,-185.7948631,-21.68182565,0.010001143,-0.001561384,0.632624959,10.47130114
0.082966922,14.99294654,0.011732769,0.668588092,-185.9137933,-21.77313425,0.01000085,-0.001583236,0.632419213,10.47103937
0.082964412,14.99299772,0.011732714,0.670087589,-186.0325792,-21.86462488,0.010000581,-0.001597658,0.632460335,10.47077822
0.08296182,14.99304876,0.011732658,0.671587077,-186.1512054,-21.95632986,0.010000337,-0.001569612,0.632571297,10.47051458
0.082959907,14.99309959,0.011732614,0.673086558,-186.2697558,-22.04813381,0.010000106,-0.001641741,0.632136015,10.47024903
0.08295695,14.99315039,0.011732557,0.674586034,-186.3880839,-22.14021824,0.009999909,-0.001580852,0.632561967,10.46998255
0.082953476,14.99320093,0.0117325,0.676085496,-186.5063285,-22.2324172,0.009999727,-0.001603098,0.632354614,10.46971167
0.082950854,14.99325131,0.011732443,0.677584947,-186.6244268,-22.32479782,0.009999567,-0.001616972,0.632398321,10.46944156
0.082948159,14.99330155,0.011732385,0.67908439,-186.7423644,-22.41739084,0.009999433,-0.001589346,0.632508099,10.46916913
0.082946166,14.99335158,0.011732339,0.680583825,-186.8602254,-22.51008227,0.009999312,-0.001661891,0.632075727,10.46889498
0.082943156,14.99340156,0.01173228,0.682083254,-186.9778615,-22.60305317,0.009999226,-0.001600499,0.632500952,10.46862007
0.082939659,14.99345128,0.011732223,0.683582669,-187.0954139,-22.69613728,0.009999153,-0.001623173,0.632293104,10.46834096
0.082937028,14.99350085,0.011732167,0.685082072,-187.2128179,-22.78940262,0.009999103,-0.001636556,0.63234036,10.4680628
0.08293435,14.99355026,0.01173211,0.686581466,-187.3300603,-22.88287846,0.00999908,-0.00160936,0.632450187,10.46778248
0.082932407,14.99359945,0.011732067,0.688080852,-187.4472254,-22.97645212,0.009999068,-0.001682325,0.632021741,10.46750065
0.082929484,14.9936486,0.011732013,0.689580233,-187.5641629,-23.07030424,0.009999092,-0.001620448,0.632445615,10.46721825
0.082926101,14.99369747,0.011731963,0.691079599,-187.6810163,-23.16426826,0.009999129,-0.001643528,0.63223303,10.46693186
0.082923557,14.99374619,0.011731914,0.692578955,-187.7977195,-23.25841306,0.00999919,-0.001656415,0.632270735,10.46664657
0.082920864,14.99379476,0.011731863,0.694078301,-187.91426,-23.35276648,0.009999276,-0.001629599,0.632352703,10.46635924
0.082918647,14.99384313,0.011731822,0.695577638,-188.0307225,-23.44721715,0.009999375,-0.001702927,0.631890944,10.46607038
0.082914988,14.99389147,0.011731756,0.697076967,-188.1469546,-23.54194522,0.009999508,-0.001640513,0.632246025,10.46578069
0.082910114,14.9939396,0.01173167,0.698576272,-188.2631025,-23.63678392,0.009999656,-0.00166391,0.631953671,10.46548649
0.082904967,14.99398763,0.011731546,0.700075552,-188.3790982,-23.73180291,0.009999826,-0.001676224,0.63189033,10.46519237
0.082898268,14.99403562,0.011731362,0.701574796,-188.4949302,-23.82702869,0.010000022,-0.001649661,0.631848046,10.46489476
0.082890359,14.99408351,0.011731104,0.703073993,-188.6106834,-23.92235113,0.010000231,-0.00172321,0.631254302,10.46459373
0.082879142,14.99413152,0.011730717,0.704573124,-188.7262036,-24.01794989,0.010000475,-0.00166012,0.631444413,10.4642895
0.0828647,14.99417946,0.011730177,0.706072156,-188.8416393,-24.11365804,0.010000732,-0.001683647,0.630980625,10.46397808
0.082847858,14.99422747,0.011729444,0.707571065,-188.9569208,-24.20954596,0.010001012,-0.00169521,0.630729408,10.46366362
0.08282735,14.99427561,0.011728474,0.709069815,-189.0720377,-24.30563886,0.010001319,-0.001668669,0.630482687,10.4633423
